id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,101,292.0,275.0,10.0,10.0,0.8671875,0.970873773097992,ST
2,2620,469.0,0.0,42.0,120.0,0.95703125,0.961408793926239,ST
3,324,449.0,373.0,23.0,17.0,0.8984375,0.9520958065986632,ST
4,3087,0.0,42.0,69.0,74.0,0.9609375,0.9513274431228638,ST
5,138,470.0,329.0,8.0,18.0,0.79296875,0.9503546357154846,ST
6,162,465.0,280.0,15.0,11.0,0.88671875,0.9454545378684998,ST
7,1465,479.0,294.0,32.0,94.0,0.90234375,0.9436712861061096,ST
8,273,501.0,292.0,10.0,30.0,0.88671875,0.9428571462631226,ST
9,1323,306.0,0.0,151.0,12.0,0.9140625,0.9416058659553528,ST
10,4446,436.0,29.0,62.0,98.0,0.95703125,0.9409714937210084,ST
11,2021,447.0,432.0,64.0,79.0,0.87890625,0.940893828868866,ST
12,237,494.0,159.0,17.0,16.0,0.82421875,0.938524603843689,ST
13,420,379.0,490.0,27.0,19.0,0.8671875,0.9354838728904724,ST
14,1811,0.0,0.0,46.0,47.0,0.890625,0.9320855736732484,ST
15,1022,480.0,329.0,31.0,60.0,0.86328125,0.930320143699646,ST
16,3667,418.0,403.0,81.0,86.0,0.91015625,0.9282158613204956,ST
17,631,280.0,431.0,36.0,21.0,0.890625,0.9266055226325988,ST
18,381,209.0,441.0,19.0,29.0,0.86328125,0.9256410002708436,ST
19,200,183.0,341.0,15.0,16.0,0.83984375,0.9219512343406676,ST
20,291,464.0,278.0,25.0,14.0,0.8359375,0.9213114976882936,ST
21,1793,445.0,463.0,66.0,48.0,0.90625,0.9207974076271056,ST
