id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,26767,177.0,0.0,334.0,95.0,0.98828125,0.9873487949371338,ST
2,2060,107.0,0.0,57.0,53.0,0.98046875,0.9865125417709352,ST
3,1424,149.0,0.0,33.0,67.0,0.90625,0.9662998914718628,ST
4,940,467.0,481.0,44.0,30.0,0.92578125,0.9601677060127258,ST
5,211,331.0,338.0,14.0,17.0,0.87890625,0.9581395387649536,ST
6,218,146.0,422.0,15.0,16.0,0.859375,0.9508928656578064,ST
7,4497,427.0,296.0,84.0,72.0,0.9375,0.9496418237686156,ST
8,11995,0.0,260.0,150.0,119.0,0.9609375,0.9470440149307252,ST
9,350,488.0,84.0,23.0,22.0,0.84375,0.9467787146568298,ST
10,3112,278.0,475.0,111.0,36.0,0.94921875,0.942671239376068,ST
11,5647,40.0,0.0,107.0,96.0,0.82421875,0.94049870967865,ST
12,1361,62.0,467.0,50.0,38.0,0.90234375,0.936924159526825,ST
13,467,461.0,275.0,27.0,22.0,0.8671875,0.9358177781105042,ST
14,2003,0.0,0.0,39.0,64.0,0.9140625,0.9354838728904724,ST
15,342,159.0,0.0,24.0,23.0,0.828125,0.9352112412452698,ST
16,1395,0.0,233.0,35.0,55.0,0.87890625,0.9337931275367736,ST
17,915,78.0,240.0,55.0,23.0,0.89453125,0.9334741234779358,ST
18,131,36.0,411.0,12.0,12.0,0.8828125,0.9333333373069764,ST
19,98,276.0,312.0,9.0,12.0,0.7734375,0.9320388436317444,ST
20,1682,148.0,0.0,50.0,78.0,0.89453125,0.9316877126693726,ST
21,4635,381.0,435.0,86.0,76.0,0.90625,0.9316328763961792,ST
22,4692,387.0,356.0,124.0,52.0,0.94921875,0.9306181073188782,ST
23,2602,155.0,446.0,65.0,65.0,0.9296875,0.9284915924072266,ST
24,5444,0.0,156.0,77.0,85.0,0.9140625,0.9276339411735536,ST
25,9465,0.0,0.0,120.0,137.0,0.90234375,0.927586555480957,ST
26,5046,280.0,350.0,76.0,133.0,0.9375,0.9274393916130066,ST
27,368,432.0,496.0,33.0,15.0,0.83203125,0.9268929362297058,ST
28,4894,423.0,398.0,88.0,89.0,0.92578125,0.923815131187439,ST
29,1102,45.0,340.0,56.0,61.0,0.86328125,0.9226759076118468,ST
30,2163,0.0,360.0,45.0,62.0,0.890625,0.9220203757286072,ST
31,6816,369.0,171.0,107.0,101.0,0.9296875,0.9216876029968262,ST
32,954,40.0,488.0,63.0,23.0,0.84375,0.921052634716034,ST
33,489,36.0,241.0,26.0,24.0,0.85546875,0.9209486246109008,ST
34,2005,0.0,233.0,62.0,54.0,0.90234375,0.9207873344421388,ST
35,3771,343.0,72.0,105.0,46.0,0.92578125,0.9207441210746764,ST
