id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,4011,390.0,432.0,89.0,79.0,0.98046875,0.9831683039665222,ST
2,196,501.0,0.0,10.0,21.0,0.87109375,0.9747474789619446,ST
3,3458,466.0,411.0,45.0,100.0,0.96484375,0.9745423197746276,ST
4,241,227.0,46.0,21.0,13.0,0.8671875,0.963265299797058,ST
5,1142,442.0,468.0,37.0,43.0,0.91796875,0.9630901217460632,ST
6,248,217.0,447.0,16.0,22.0,0.87109375,0.960629940032959,ST
7,2296,475.0,171.0,36.0,86.0,0.9375,0.9586530327796936,ST
8,235,344.0,0.0,21.0,12.0,0.89453125,0.9583333134651184,ST
9,2451,292.0,68.0,50.0,59.0,0.953125,0.9583333134651184,ST
10,381,214.0,444.0,20.0,26.0,0.86328125,0.9538461565971376,ST
11,2094,399.0,0.0,56.0,53.0,0.94140625,0.9518691301345824,ST
12,187,0.0,0.0,19.0,13.0,0.8984375,0.9479166865348816,ST
13,1775,316.0,188.0,47.0,47.0,0.91796875,0.9474260807037354,ST
14,165,0.0,234.0,9.0,23.0,0.85546875,0.9470587968826294,ST
15,7082,169.0,312.0,72.0,140.0,0.94140625,0.9464359283447266,ST
16,160,365.0,0.0,17.0,11.0,0.77734375,0.9451219439506532,ST
17,897,0.0,138.0,32.0,37.0,0.88671875,0.9449244141578674,ST
18,933,308.0,9.0,30.0,38.0,0.9140625,0.9447916746139526,ST
19,225,343.0,454.0,25.0,10.0,0.8515625,0.9442059993743896,ST
20,170,0.0,378.0,11.0,18.0,0.8828125,0.9435028433799744,ST
21,252,381.0,0.0,28.0,10.0,0.87109375,0.942307710647583,ST
22,386,170.0,499.0,43.0,12.0,0.88671875,0.941919207572937,ST
23,142,173.0,0.0,20.0,9.0,0.828125,0.9387755393981934,ST
24,313,253.0,77.0,21.0,18.0,0.83203125,0.9376947283744812,ST
25,1188,58.0,484.0,71.0,27.0,0.890625,0.9372453093528748,ST
26,2423,252.0,459.0,63.0,52.0,0.90234375,0.9372000098228456,ST
27,9522,0.0,146.0,120.0,117.0,0.94140625,0.9369351267814636,ST
