id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,92,50.0,218.0,12.0,8.0,0.83984375,0.9680851101875304,ST
2,92,196.0,160.0,10.0,8.0,0.75390625,0.967391312122345,ST
3,130,308.0,83.0,10.0,14.0,0.890625,0.9618320465087892,ST
4,213,500.0,63.0,11.0,27.0,0.85546875,0.9585253596305848,ST
5,2139,413.0,32.0,57.0,62.0,0.9140625,0.9547325372695924,ST
6,64,95.0,5.0,6.0,12.0,0.7265625,0.9545454382896424,ST
7,271,500.0,376.0,11.0,28.0,0.8359375,0.9534050226211548,ST
8,225,296.0,54.0,16.0,20.0,0.890625,0.9523809552192688,ST
9,3108,232.0,451.0,82.0,60.0,0.953125,0.951434850692749,ST
10,154,115.0,244.0,11.0,14.0,0.80859375,0.949685513973236,ST
11,78,175.0,154.0,8.0,10.0,0.78125,0.949367105960846,ST
12,248,0.0,18.0,12.0,26.0,0.8203125,0.94921875,ST
13,1413,412.0,34.0,46.0,42.0,0.9140625,0.9475138187408448,ST
14,1381,198.0,226.0,39.0,45.0,0.9140625,0.947183072566986,ST
15,331,257.0,283.0,22.0,21.0,0.8671875,0.9465875625610352,ST
16,159,232.0,153.0,21.0,8.0,0.85546875,0.9440993666648864,ST
17,326,420.0,488.0,17.0,23.0,0.8828125,0.9434523582458496,ST
18,253,342.0,421.0,17.0,22.0,0.87890625,0.942965805530548,ST
19,373,0.0,103.0,8.0,57.0,0.86328125,0.9424083828926086,ST
20,644,320.0,176.0,28.0,29.0,0.828125,0.9394856095314026,ST
21,387,300.0,148.0,15.0,35.0,0.83984375,0.9375,ST
22,185,504.0,208.0,7.0,31.0,0.79296875,0.9371727705001832,ST
23,2084,0.0,287.0,46.0,85.0,0.91015625,0.9369494915008544,ST
24,3649,152.0,403.0,87.0,108.0,0.921875,0.9369369149208068,ST
25,256,205.0,18.0,17.0,17.0,0.80078125,0.9365671873092652,ST
26,885,388.0,268.0,26.0,45.0,0.87890625,0.9362162351608276,ST
27,175,433.0,259.0,14.0,13.0,0.85546875,0.934426248073578,ST
28,367,151.0,55.0,21.0,22.0,0.828125,0.9342105388641356,ST
29,411,503.0,297.0,8.0,53.0,0.796875,0.9341176748275756,ST
30,391,330.0,53.0,17.0,26.0,0.890625,0.9333333373069764,ST
31,341,367.0,309.0,18.0,22.0,0.734375,0.9323943853378296,ST
32,6979,304.0,212.0,62.0,145.0,0.91796875,0.9321775436401368,ST
33,83,306.0,219.0,8.0,11.0,0.734375,0.930232584476471,ST
34,407,359.0,0.0,25.0,18.0,0.82421875,0.9290780425071716,ST
35,349,274.0,107.0,17.0,27.0,0.875,0.9289617538452148,ST
36,298,64.0,161.0,15.0,23.0,0.85546875,0.9288026094436646,ST
37,491,462.0,381.0,19.0,29.0,0.90625,0.9287128448486328,ST
38,821,187.0,491.0,56.0,20.0,0.86328125,0.9270588159561156,ST
39,237,0.0,23.0,12.0,26.0,0.79296875,0.9265305995941162,ST
40,4346,381.0,328.0,61.0,91.0,0.91796875,0.9263858199119568,ST
41,220,317.0,4.0,11.0,21.0,0.81640625,0.926086962223053,ST
42,271,502.0,0.0,9.0,34.0,0.7890625,0.9255319237709044,ST
43,651,355.0,495.0,51.0,16.0,0.84375,0.9244444370269777,ST
44,293,260.0,212.0,18.0,24.0,0.8203125,0.9243420958518982,ST
45,163,445.0,319.0,13.0,14.0,0.80859375,0.9235293865203856,ST
46,187,252.0,425.0,15.0,21.0,0.765625,0.9234693646430968,ST
47,652,178.0,190.0,31.0,31.0,0.875,0.9233038425445556,ST
48,879,393.0,0.0,34.0,33.0,0.7890625,0.9225736260414124,ST
49,3364,195.0,195.0,55.0,79.0,0.90234375,0.9219150543212892,ST
50,49,92.0,216.0,4.0,11.0,0.80078125,0.9215686321258544,ST
51,358,4.0,265.0,16.0,28.0,0.7734375,0.92119562625885,ST
52,1616,47.0,289.0,39.0,53.0,0.859375,0.9208333492279052,ST
53,193,214.0,73.0,12.0,19.0,0.7890625,0.9207921028137208,ST
54,310,34.0,183.0,16.0,24.0,0.78125,0.9204893112182616,ST
55,526,228.0,19.0,27.0,25.0,0.7890625,0.9202898740768432,ST
56,788,412.0,432.0,33.0,28.0,0.81640625,0.9201934933662416,ST
57,4504,2255.0,653.0,72.0,78.0,0.95703125,0.989629328250885,HE
58,2950,2671.0,2081.0,73.0,56.0,0.9609375,0.9865365028381348,HE
59,7253,536.0,1096.0,101.0,92.0,0.9765625,0.9864457845687866,HE
60,11819,1106.0,1750.0,82.0,189.0,0.96875,0.9861414432525636,HE
61,25805,512.0,3312.0,205.0,226.0,0.98046875,0.9856444597244264,HE
62,10391,2438.0,1401.0,101.0,131.0,0.96484375,0.9851130843162536,HE
63,10246,2450.0,466.0,89.0,155.0,0.94140625,0.98392254114151,HE
64,5306,3125.0,0.0,106.0,75.0,0.9609375,0.9835973978042604,HE
65,3713,2115.0,1578.0,70.0,83.0,0.94921875,0.9834534525871276,HE
66,11607,686.0,2549.0,138.0,223.0,0.96484375,0.982745349407196,HE
67,16069,2963.0,3029.0,145.0,166.0,0.96484375,0.9821417331695556,HE
68,5545,3017.0,194.0,99.0,69.0,0.95703125,0.9817498922348022,HE
69,35176,842.0,689.0,160.0,341.0,0.97265625,0.9812957644462584,HE
70,2775,1898.0,195.0,65.0,57.0,0.94140625,0.9804270267486572,HE
71,9769,2155.0,1376.0,128.0,134.0,0.953125,0.9793647527694702,HE
72,11480,357.0,1199.0,97.0,175.0,0.94921875,0.9775919914245604,HE
73,18593,1640.0,0.0,217.0,133.0,0.96484375,0.9756680727005004,HE
74,6423,1026.0,0.0,109.0,124.0,0.9296875,0.9756548404693604,HE
75,9613,1323.0,2065.0,86.0,148.0,0.9609375,0.9748356342315674,HE
76,16189,2730.0,3215.0,163.0,173.0,0.96484375,0.972839653491974,HE
77,39998,3360.0,1324.0,150.0,393.0,0.96875,0.9723318219184875,HE
78,8466,2682.0,1389.0,106.0,122.0,0.9375,0.9710296392440796,HE
79,60942,2099.0,2197.0,280.0,463.0,0.96875,0.9701133370399476,HE
81,6743,1909.0,2122.0,121.0,137.0,0.9453125,0.9690646529197692,HE
82,155407,1403.0,1519.0,445.0,558.0,0.96875,0.968183934688568,HE
83,22617,2723.0,1800.0,131.0,226.0,0.9375,0.9676984548568726,HE
84,3046,356.0,1299.0,69.0,77.0,0.9296875,0.9673139452934264,HE
85,12838,2684.0,2849.0,141.0,168.0,0.9375,0.967248260974884,HE
86,16845,3657.0,1487.0,88.0,286.0,0.94140625,0.9667931199073792,HE
87,9331,3585.0,3581.0,108.0,152.0,0.9375,0.9664804339408876,HE
88,25399,537.0,913.0,225.0,184.0,0.9296875,0.9656853079795836,HE
