id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,26972,0.0,0.0,63.0,511.0,0.97265625,0.9723278284072876,ST
2,799,64.0,351.0,18.0,64.0,0.94140625,0.9667487740516664,ST
3,375,324.0,497.0,30.0,14.0,0.9140625,0.9632545709609984,ST
4,466,435.0,374.0,21.0,25.0,0.91015625,0.9622641801834106,ST
5,427,211.0,392.0,21.0,23.0,0.87109375,0.9584295749664308,ST
6,865,55.0,221.0,26.0,43.0,0.90234375,0.9570621252059937,ST
7,141,233.0,446.0,12.0,13.0,0.86328125,0.951724112033844,ST
8,588,72.0,115.0,28.0,24.0,0.875,0.9490131735801696,ST
9,788,64.0,413.0,26.0,49.0,0.87890625,0.9467821717262268,ST
10,447,477.0,0.0,34.0,14.0,0.87890625,0.943965494632721,ST
11,521,494.0,397.0,17.0,37.0,0.8984375,0.942164182662964,ST
12,317,251.0,29.0,17.0,24.0,0.875,0.941717803478241,ST
13,305,211.0,393.0,17.0,19.0,0.8203125,0.9398733973503112,ST
14,451,350.0,0.0,26.0,19.0,0.85546875,0.9396551847457886,ST
15,3814,144.0,163.0,69.0,71.0,0.9140625,0.9394556283950806,ST
16,2675,412.0,375.0,55.0,92.0,0.91796875,0.9381107687950134,ST
17,608,400.0,68.0,26.0,30.0,0.89453125,0.9378980994224548,ST
18,1459,374.0,330.0,53.0,34.0,0.875,0.9365079402923584,ST
19,795,314.0,98.0,36.0,29.0,0.8828125,0.9359129667282104,ST
20,573,268.0,391.0,37.0,25.0,0.86328125,0.9357022047042848,ST
21,136,49.0,108.0,8.0,20.0,0.79296875,0.935251772403717,ST
22,303,498.0,53.0,13.0,25.0,0.83984375,0.932692289352417,ST
23,1019,52.0,176.0,33.0,42.0,0.88671875,0.9313264489173888,ST
24,6588,401.0,123.0,110.0,89.0,0.95703125,0.9299719929695128,ST
25,4230,132.0,435.0,89.0,76.0,0.7578125,0.9298486709594728,ST
26,1442,457.0,77.0,49.0,36.0,0.90625,0.9281437397003174,ST
27,92,152.0,433.0,10.0,10.0,0.7265625,0.9278350472450256,ST
28,3534,329.0,330.0,96.0,55.0,0.90625,0.9270152449607848,ST
29,1216,262.0,445.0,33.0,50.0,0.8359375,0.9269841313362122,ST
30,1409,287.0,228.0,45.0,40.0,0.90625,0.926962435245514,ST
31,318,316.0,285.0,19.0,20.0,0.84765625,0.924698770046234,ST
32,973,493.0,397.0,18.0,75.0,0.88671875,0.9242125749588012,ST
33,1061,96.0,7.0,41.0,38.0,0.8359375,0.9233543872833252,ST
34,2635,160.0,253.0,58.0,64.0,0.91796875,0.9231049418449402,ST
35,1153,396.0,260.0,36.0,42.0,0.875,0.9230769276618958,ST
36,300,151.0,0.0,30.0,14.0,0.83984375,0.9225806593894958,ST
37,238,284.0,126.0,17.0,19.0,0.78125,0.9221311211586,ST
38,937,434.0,316.0,42.0,29.0,0.87890625,0.9218106865882874,ST
39,2845,330.0,127.0,72.0,71.0,0.9140625,0.921097218990326,ST
40,1738,48.0,55.0,50.0,48.0,0.8984375,0.9210380911827089,ST
41,2390,431.0,241.0,80.0,45.0,0.88671875,0.9209995865821838,ST
42,374,447.0,35.0,26.0,22.0,0.87890625,0.920716106891632,ST
43,1209,449.0,106.0,62.0,39.0,0.8515625,0.9202211499214172,ST
44,2892,461.0,13.0,50.0,67.0,0.91015625,0.9200401306152344,ST
47,4503,1279.0,528.0,83.0,76.0,0.953125,0.9854432940483092,HE
48,2505,3153.0,1496.0,64.0,51.0,0.94921875,0.9837366342544556,HE
49,1593353,0.0,0.0,513.0,3739.0,0.99609375,0.983678936958313,HE
50,20632,1409.0,2550.0,147.0,256.0,0.96875,0.9834678769111632,HE
51,9198,1909.0,3030.0,102.0,136.0,0.96875,0.9829723238945008,HE
52,4135,2997.0,2950.0,58.0,99.0,0.9609375,0.9808337092399596,HE
53,22017,2116.0,3185.0,212.0,187.0,0.96875,0.9799433350563048,HE
54,3799,2409.0,53.0,72.0,69.0,0.94921875,0.9799322485923768,HE
55,19140,1707.0,911.0,179.0,176.0,0.96875,0.9789620637893676,HE
56,4223,1158.0,1923.0,95.0,77.0,0.94140625,0.9784442186355592,HE
57,5316,3317.0,3479.0,84.0,78.0,0.9609375,0.9782204031944276,HE
58,13150,2078.0,3039.0,158.0,128.0,0.953125,0.975897252559662,HE
59,2669,3630.0,3651.0,56.0,63.0,0.9375,0.9748241305351256,HE
60,15459,3629.0,2601.0,110.0,200.0,0.93359375,0.9734925627708436,HE
61,11467,565.0,910.0,159.0,133.0,0.92578125,0.9734307527542114,HE
62,10676,2685.0,696.0,122.0,152.0,0.9296875,0.972880721092224,HE
63,6011,2004.0,3100.0,92.0,138.0,0.9296875,0.9727869033813475,HE
64,105952,2486.0,0.0,431.0,355.0,0.96484375,0.9722177982330322,HE
65,3100,2828.0,1799.0,60.0,63.0,0.94140625,0.9698029160499572,HE
66,24332,1863.0,239.0,144.0,221.0,0.953125,0.96957927942276,HE
67,22784,2439.0,299.0,270.0,194.0,0.9609375,0.9690454602241516,HE
68,20967,3359.0,1998.0,207.0,149.0,0.9375,0.9687954783439636,HE
69,20728,2655.0,859.0,170.0,181.0,0.93359375,0.9682539701461792,HE
70,11728,1276.0,644.0,142.0,138.0,0.9375,0.9677609205245972,HE
71,38794,1832.0,1413.0,236.0,234.0,0.96484375,0.9675734639167786,HE
72,37943,3610.0,2927.0,129.0,392.0,0.9453125,0.9674794673919678,HE
73,215280,3046.0,1000.0,693.0,502.0,0.97265625,0.9656534790992736,HE
74,116166,2533.0,1108.0,439.0,394.0,0.96875,0.9656381011009216,HE
75,35664,1412.0,578.0,309.0,200.0,0.94921875,0.965158224105835,HE
76,5009,2549.0,465.0,74.0,90.0,0.9453125,0.9647197127342224,HE
77,13222,2407.0,3650.0,205.0,89.0,0.921875,0.9644715189933776,HE
78,54001,3608.0,2925.0,131.0,636.0,0.9296875,0.9633845090866088,HE
79,176114,1883.0,3268.0,696.0,471.0,0.96875,0.9632532596588136,HE
80,3322,696.0,3643.0,73.0,57.0,0.92578125,0.9628208875656128,HE
81,62491,2316.0,803.0,368.0,273.0,0.953125,0.9627587795257568,HE
82,9508,1576.0,3266.0,152.0,150.0,0.953125,0.962299108505249,HE
83,14928,3315.0,3593.0,156.0,146.0,0.9375,0.961614429950714,HE
84,12622,2678.0,545.0,122.0,151.0,0.94921875,0.9609472155570984,HE
85,2620,1288.0,2674.0,50.0,90.0,0.9296875,0.96077698469162,HE
87,34490,3326.0,2032.0,297.0,271.0,0.9609375,0.960093080997467,HE
88,23644,2600.0,508.0,199.0,187.0,0.91796875,0.9595009088516236,HE
90,12724,2458.0,2040.0,183.0,136.0,0.9375,0.9594084620475768,HE
91,4466,2087.0,2521.0,61.0,103.0,0.9375,0.9592015743255616,HE
92,16071,2308.0,3387.0,212.0,102.0,0.9296875,0.9591886401176452,HE
93,25031,3572.0,2381.0,167.0,224.0,0.921875,0.9590848684310912,HE
94,6026,3104.0,2794.0,81.0,110.0,0.94140625,0.9585702419281006,HE
95,16342,582.0,2718.0,146.0,181.0,0.89453125,0.9583757519721984,HE
97,9304,1564.0,1108.0,105.0,115.0,0.8984375,0.9577286839485168,HE
98,9288,1735.0,3373.0,97.0,148.0,0.9140625,0.9573929309844972,HE
99,18004,3165.0,2944.0,155.0,172.0,0.92578125,0.9573542475700378,HE
100,28653,2693.0,3014.0,298.0,173.0,0.953125,0.9565187692642212,HE
101,9315,915.0,1031.0,112.0,152.0,0.91015625,0.955896258354187,HE
102,12438,806.0,1169.0,183.0,179.0,0.90625,0.9558302760124208,HE
103,7029,2680.0,954.0,110.0,84.0,0.890625,0.9554875493049622,HE
104,14905,3660.0,3283.0,79.0,281.0,0.9296875,0.9550583958625792,HE
105,39532,3412.0,3388.0,255.0,214.0,0.94140625,0.9541136622428894,HE
106,13717,1899.0,1740.0,117.0,161.0,0.9296875,0.9534949660301208,HE
107,7135,1625.0,676.0,98.0,101.0,0.9140625,0.9524264931678772,HE
108,17044,1746.0,827.0,230.0,146.0,0.9453125,0.9522854685783386,HE
109,16490,3565.0,1607.0,174.0,162.0,0.87890625,0.952208936214447,HE
110,33554,3538.0,2335.0,201.0,266.0,0.8828125,0.9521165490150452,HE
111,61637,3174.0,2330.0,335.0,286.0,0.953125,0.9518507719039916,HE
112,14642,2162.0,2603.0,162.0,179.0,0.9375,0.951771914958954,HE
114,9923,1411.0,576.0,128.0,149.0,0.921875,0.951730251312256,HE
115,4588,2703.0,2058.0,65.0,97.0,0.92578125,0.9509762525558472,HE
116,21430,2469.0,1369.0,250.0,163.0,0.91796875,0.9505369663238524,HE
