id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,296,94.0,306.0,15.0,22.0,0.890625,0.9638158082962036,ST
2,579,0.0,181.0,14.0,46.0,0.90234375,0.9608176946640016,ST
3,4915,400.0,426.0,111.0,85.0,0.96484375,0.9543005228042604,ST
4,473,142.0,277.0,23.0,33.0,0.90234375,0.9510204195976256,ST
5,1018,0.0,436.0,29.0,75.0,0.91796875,0.9480769038200378,ST
6,408,117.0,252.0,21.0,24.0,0.87890625,0.9477434754371644,ST
7,650,475.0,0.0,36.0,22.0,0.86328125,0.9474474191665648,ST
8,167,0.0,255.0,13.0,13.0,0.78515625,0.9470587968826294,ST
9,273,0.0,0.0,8.0,35.0,0.734375,0.9468085169792176,ST
10,379,198.0,497.0,33.0,14.0,0.8828125,0.9458763003349304,ST
11,966,0.0,130.0,23.0,53.0,0.8984375,0.9448897838592528,ST
12,3813,76.0,14.0,91.0,93.0,0.9296875,0.9419882297515868,ST
13,514,238.0,261.0,27.0,25.0,0.86328125,0.9396226406097412,ST
14,2709,270.0,323.0,72.0,50.0,0.93359375,0.9395996928215028,ST
15,490,392.0,115.0,25.0,25.0,0.82421875,0.93885600566864,ST
16,951,76.0,68.0,31.0,38.0,0.90234375,0.9375,ST
17,14865,269.0,184.0,125.0,188.0,0.95703125,0.9370880126953124,ST
18,184,268.0,410.0,21.0,11.0,0.8359375,0.9365079402923584,ST
19,1924,99.0,84.0,76.0,87.0,0.890625,0.9350780248641968,ST
20,2834,141.0,149.0,58.0,67.0,0.9375,0.9345890283584596,ST
21,192,267.0,500.0,22.0,11.0,0.8515625,0.9333333373069764,ST
22,1132,209.0,44.0,41.0,54.0,0.88671875,0.9321305751800536,ST
23,1677,113.0,84.0,61.0,75.0,0.8671875,0.9316877126693726,ST
24,184,343.0,383.0,16.0,15.0,0.77734375,0.9315789341926576,ST
25,2884,4.0,54.0,57.0,69.0,0.9375,0.9315436482429504,ST
26,1091,156.0,384.0,29.0,63.0,0.85546875,0.930973470211029,ST
27,1097,333.0,97.0,48.0,43.0,0.875,0.9303964972496032,ST
28,251,424.0,2.0,15.0,18.0,0.8984375,0.930232584476471,ST
29,3625,183.0,280.0,63.0,80.0,0.9140625,0.930021345615387,ST
30,2433,71.0,459.0,78.0,52.0,0.92578125,0.9287128448486328,ST
31,441,28.0,176.0,17.0,37.0,0.84765625,0.9281045794487,ST
32,2919,450.0,18.0,61.0,55.0,0.87890625,0.9278145432472228,ST
33,634,430.0,238.0,34.0,28.0,0.8671875,0.9277108311653136,ST
34,181,368.0,474.0,18.0,11.0,0.83984375,0.924731194972992,ST
35,10056,327.0,378.0,184.0,133.0,0.94921875,0.924531877040863,ST
36,1723,45.0,268.0,45.0,68.0,0.90625,0.9241917729377748,ST
37,400,209.0,470.0,23.0,21.0,0.84765625,0.9239904880523682,ST
38,1833,175.0,203.0,58.0,49.0,0.8671875,0.9238445162773132,ST
