id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,1093,0.0,466.0,34.0,45.0,0.97265625,0.982742965221405,ST
2,424,174.0,499.0,39.0,12.0,0.87890625,0.9673659801483154,ST
3,284,136.0,418.0,16.0,22.0,0.9296875,0.9623287916183472,ST
4,256,113.0,301.0,17.0,20.0,0.86328125,0.9501915574073792,ST
5,563,386.0,402.0,25.0,29.0,0.89453125,0.948275864124298,ST
6,746,464.0,0.0,47.0,20.0,0.8828125,0.9479166865348816,ST
7,1392,88.0,211.0,44.0,37.0,0.89453125,0.9468531608581544,ST
8,8430,436.0,46.0,75.0,147.0,0.9453125,0.9437801837921144,ST
9,328,463.0,279.0,20.0,22.0,0.86328125,0.9410029649734496,ST
10,246,0.0,291.0,8.0,38.0,0.85546875,0.9409449100494384,ST
11,308,362.0,347.0,20.0,18.0,0.86328125,0.9396825432777404,ST
12,159,109.0,443.0,11.0,16.0,0.83203125,0.939393937587738,ST
13,233,224.0,450.0,14.0,20.0,0.90625,0.9380165338516236,ST
14,499,189.0,452.0,19.0,30.0,0.87890625,0.9365384578704834,ST
15,135,235.0,109.0,15.0,12.0,0.86328125,0.936170220375061,ST
16,218,436.0,255.0,15.0,16.0,0.8359375,0.9330357313156128,ST
17,342,282.0,490.0,24.0,21.0,0.83984375,0.9289772510528564,ST
18,559,0.0,366.0,34.0,28.0,0.89453125,0.927958846092224,ST
19,4206,276.0,353.0,88.0,135.0,0.90234375,0.92770254611969,ST
20,584,96.0,166.0,37.0,19.0,0.8359375,0.9273927211761476,ST
21,3189,195.0,336.0,58.0,77.0,0.91015625,0.9268072247505188,ST
22,714,110.0,473.0,31.0,38.0,0.86328125,0.92672997713089,ST
23,195,425.0,213.0,16.0,17.0,0.875,0.9264705777168274,ST
24,246,384.0,489.0,16.0,18.0,0.8203125,0.9251968264579772,ST
25,334,131.0,457.0,18.0,22.0,0.81640625,0.9250720739364624,ST
26,1083,339.0,384.0,43.0,38.0,0.8984375,0.923758864402771,ST
27,5602,436.0,45.0,75.0,98.0,0.91796875,0.9225618243217468,ST
28,2209,302.0,414.0,63.0,74.0,0.890625,0.9225443601608276,ST
29,10873,0.0,0.0,96.0,137.0,0.94140625,0.9225072860717772,ST
30,881,489.0,455.0,22.0,56.0,0.8359375,0.9215686321258544,ST
31,293,250.0,349.0,21.0,16.0,0.83984375,0.9215686321258544,ST
32,682,386.0,403.0,24.0,40.0,0.81640625,0.9213483333587646,ST
33,866,440.0,461.0,35.0,30.0,0.8125,0.9211111068725586,ST
34,2019,472.0,432.0,39.0,79.0,0.79296875,0.9208770394325256,ST
35,72,282.0,174.0,8.0,9.0,0.8046875,0.9200000166893004,ST
36,14714,2332.0,3645.0,200.0,88.0,0.96875,0.9856882691383362,HE
37,6915,1991.0,1368.0,87.0,113.0,0.94140625,0.9836559295654296,HE
38,6007,436.0,1185.0,124.0,67.0,0.93359375,0.9825226664543152,HE
39,15235,3573.0,2820.0,172.0,161.0,0.96875,0.9821126461029052,HE
40,37607,2057.0,3562.0,269.0,171.0,0.97265625,0.9804201126098632,HE
41,11193,3619.0,3305.0,126.0,142.0,0.95703125,0.9799256920814514,HE
43,12068,3651.0,2552.0,94.0,193.0,0.95703125,0.9781237244606018,HE
44,48073,518.0,777.0,407.0,305.0,0.96484375,0.9753507375717164,HE
45,17073,3199.0,3004.0,149.0,194.0,0.95703125,0.9749479293823242,HE
47,10616,2980.0,3478.0,170.0,149.0,0.95703125,0.9747188687324524,HE
48,23785,2083.0,1369.0,193.0,164.0,0.95703125,0.9746037125587464,HE
49,13635,640.0,1075.0,138.0,131.0,0.9453125,0.9745019674301147,HE
