id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,96,453.0,43.0,9.0,11.0,0.87890625,0.96875,ST
2,183,501.0,214.0,10.0,29.0,0.90234375,0.967391312122345,ST
3,3496,453.0,419.0,58.0,92.0,0.96484375,0.9626404643058776,ST
4,237,451.0,167.0,17.0,18.0,0.90625,0.9623430967330932,ST
5,129,21.0,276.0,12.0,11.0,0.875,0.9615384340286256,ST
6,159,78.0,147.0,15.0,11.0,0.87109375,0.957317054271698,ST
7,271,65.0,406.0,13.0,30.0,0.84765625,0.9563636183738708,ST
8,83,241.0,351.0,10.0,8.0,0.8515625,0.9534883499145508,ST
9,1766,307.0,316.0,44.0,51.0,0.94140625,0.9525386095046996,ST
10,312,58.0,495.0,25.0,16.0,0.85546875,0.949999988079071,ST
11,235,353.0,495.0,16.0,16.0,0.8671875,0.949999988079071,ST
12,345,44.0,256.0,22.0,22.0,0.9140625,0.9491525292396544,ST
13,6177,0.0,177.0,37.0,334.0,0.9453125,0.9488070607185364,ST
14,1380,159.0,312.0,50.0,36.0,0.8828125,0.9425939321517944,ST
15,506,338.0,376.0,26.0,28.0,0.84765625,0.9421965479850768,ST
16,699,309.0,434.0,24.0,39.0,0.890625,0.9419889450073242,ST
17,2966,0.0,0.0,43.0,82.0,0.91015625,0.9379947185516356,ST
18,293,315.0,434.0,17.0,21.0,0.84765625,0.9370861053466796,ST
19,307,459.0,239.0,23.0,22.0,0.8515625,0.9369085431098938,ST
20,1132,58.0,68.0,38.0,45.0,0.86328125,0.9365351796150208,ST
21,1606,182.0,0.0,49.0,43.0,0.890625,0.9353864789009094,ST
22,135,150.0,153.0,15.0,9.0,0.8359375,0.9343065619468688,ST
23,116,213.0,459.0,10.0,12.0,0.8203125,0.9333333373069764,ST
24,568,204.0,350.0,23.0,35.0,0.84375,0.9316239356994628,ST
25,154,217.0,89.0,12.0,20.0,0.8515625,0.9308176040649414,ST
26,219,284.0,495.0,16.0,16.0,0.859375,0.9304347634315492,ST
27,126,410.0,426.0,12.0,15.0,0.8203125,0.9296875,ST
28,217,472.0,65.0,18.0,14.0,0.890625,0.9288889169692992,ST
29,594,98.0,205.0,24.0,32.0,0.8671875,0.928221881389618,ST
30,191,306.0,377.0,13.0,15.0,0.7734375,0.928205132484436,ST
31,401,268.0,96.0,22.0,24.0,0.859375,0.9275362491607666,ST
32,179,342.0,478.0,14.0,14.0,0.82421875,0.9255319237709044,ST
33,2731,102.0,472.0,85.0,39.0,0.90625,0.9244083166122437,ST
34,367,30.0,360.0,20.0,19.0,0.87890625,0.9242819547653198,ST
35,917,34.0,469.0,29.0,42.0,0.890625,0.9223504662513732,ST
36,379,23.0,381.0,19.0,26.0,0.84375,0.9221105575561525,ST
37,753,134.0,492.0,54.0,19.0,0.78515625,0.9219948649406432,ST
38,573,241.0,0.0,39.0,21.0,0.86328125,0.9215359091758728,ST
39,6749,438.0,48.0,73.0,167.0,0.94921875,0.9208704233169556,ST
40,8206,28.0,0.0,92.0,112.0,0.90625,0.9208396673202516,ST
41,121,217.0,350.0,11.0,15.0,0.7890625,0.920634925365448,ST
42,160612,161.0,0.0,315.0,727.0,0.97265625,0.9752525687217712,HE
43,5497,501.0,130.0,66.0,107.0,0.953125,0.9734481573104858,HE
44,2748,765.0,490.0,51.0,80.0,0.953125,0.9731279015541076,HE
45,11767,1253.0,0.0,127.0,132.0,0.94140625,0.9703691005706788,HE
46,129261,0.0,471.0,205.0,1403.0,0.97265625,0.9697251319885254,HE
47,26977,537.0,0.0,288.0,164.0,0.953125,0.9690947532653807,HE
48,1264,734.0,372.0,31.0,68.0,0.9296875,0.9688473343849182,HE
49,1142,1725.0,83.0,43.0,36.0,0.93359375,0.9671564102172852,HE
50,1668,1719.0,59.0,48.0,60.0,0.89453125,0.9669421315193176,HE
51,3355,934.0,856.0,72.0,76.0,0.9296875,0.9643065929412842,HE
52,1058,560.0,572.0,40.0,39.0,0.89453125,0.9611111283302308,HE
54,13966,918.0,1044.0,137.0,166.0,0.94921875,0.9603960514068604,HE
55,933,1732.0,645.0,37.0,36.0,0.92578125,0.9602094292640686,HE
56,5806,834.0,0.0,87.0,122.0,0.8984375,0.9576442837715148,HE
57,920,1822.0,810.0,37.0,31.0,0.88671875,0.95652174949646,HE
58,7982,1515.0,492.0,61.0,194.0,0.9296875,0.9555583000183104,HE
59,6368,399.0,1265.0,82.0,117.0,0.921875,0.9534705281257628,HE
60,2167,691.0,1561.0,64.0,51.0,0.8828125,0.95233815908432,HE
61,2679,1244.0,228.0,51.0,70.0,0.90234375,0.951618790626526,HE
62,3324,626.0,300.0,66.0,76.0,0.90625,0.951442003250122,HE
63,3197,369.0,567.0,74.0,77.0,0.8828125,0.9496951103210448,HE
64,1307,874.0,1088.0,35.0,51.0,0.90234375,0.9487370252609252,HE
65,710,1567.0,17.0,40.0,23.0,0.88671875,0.9448275566101074,HE
66,1825,188.0,1565.0,37.0,72.0,0.90234375,0.9415515661239624,HE
67,1715,1478.0,134.0,48.0,44.0,0.89453125,0.9413092732429504,HE
68,7223,877.0,1660.0,76.0,160.0,0.890625,0.940986692905426,HE
69,4269,944.0,1382.0,92.0,80.0,0.9296875,0.940018117427826,HE
70,7994,788.0,1282.0,118.0,105.0,0.92578125,0.9395484328269958,HE
72,2260,900.0,998.0,80.0,48.0,0.91015625,0.93774151802063,HE
73,10983,766.0,0.0,155.0,164.0,0.875,0.9357830286026,HE
74,1972,918.0,710.0,62.0,53.0,0.84765625,0.9337586164474488,HE
75,1081,873.0,481.0,33.0,48.0,0.90234375,0.9333933591842652,HE
76,1496,877.0,846.0,25.0,79.0,0.86328125,0.9328165650367736,HE
77,2414,629.0,687.0,53.0,77.0,0.90625,0.9302605390548706,HE
79,2538,397.0,1021.0,62.0,62.0,0.85546875,0.9301623106002808,HE
80,5613,963.0,1211.0,72.0,130.0,0.9140625,0.929948389530182,HE
81,592,962.0,959.0,24.0,35.0,0.83203125,0.9298532009124756,HE
82,2929,525.0,374.0,42.0,106.0,0.8125,0.9297208786010742,HE
83,1759,1613.0,177.0,44.0,53.0,0.90234375,0.9285321831703186,HE
84,866,941.0,806.0,34.0,33.0,0.90234375,0.9281706213951112,HE
85,1585,870.0,199.0,44.0,45.0,0.86328125,0.9277912378311156,HE
86,11118,764.0,1313.0,69.0,266.0,0.87890625,0.9272758960723876,HE
87,89372,1262.0,0.0,287.0,792.0,0.953125,0.9246219396591188,HE
88,3218,1410.0,1379.0,61.0,67.0,0.8671875,0.9246186017990112,HE
89,15355,1674.0,1185.0,167.0,136.0,0.8671875,0.9242746233940125,HE
90,6759,614.0,296.0,80.0,128.0,0.8984375,0.9238991141319276,HE
91,1080,1804.0,1133.0,39.0,41.0,0.88671875,0.9234875440597534,HE
92,1408,848.0,1841.0,54.0,33.0,0.859375,0.9228668808937072,HE
93,1991,598.0,839.0,64.0,100.0,0.8515625,0.9221846461296082,HE
94,15902,902.0,1001.0,150.0,216.0,0.90625,0.9207789301872252,HE
95,7131,1365.0,859.0,97.0,114.0,0.859375,0.9206263422966005,HE
96,1416,806.0,1094.0,41.0,47.0,0.84375,0.9204851984977722,HE
