id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,167,110.0,210.0,13.0,14.0,0.92578125,0.976190447807312,ST
2,173,100.0,498.0,14.0,13.0,0.86328125,0.9715909361839294,ST
3,65,73.0,201.0,8.0,8.0,0.84765625,0.9701492786407472,ST
4,123,160.0,144.0,11.0,12.0,0.87890625,0.9679999947547911,ST
5,151,134.0,284.0,13.0,12.0,0.91015625,0.9675324559211732,ST
6,151,432.0,0.0,12.0,13.0,0.92578125,0.967105269432068,ST
7,87,87.0,153.0,10.0,9.0,0.87890625,0.9655172228813172,ST
8,196,421.0,499.0,18.0,12.0,0.87109375,0.9646464586257936,ST
9,105,102.0,165.0,9.0,12.0,0.90234375,0.962616801261902,ST
10,156,292.0,102.0,11.0,16.0,0.8984375,0.962499976158142,ST
11,381,367.0,72.0,20.0,23.0,0.9375,0.9611399173736572,ST
12,624,120.0,1.0,21.0,37.0,0.91015625,0.9608763456344604,ST
13,122,52.0,208.0,11.0,13.0,0.89453125,0.9596773982048036,ST
14,291,252.0,245.0,18.0,19.0,0.90625,0.9594594836235046,ST
15,68,268.0,156.0,9.0,8.0,0.828125,0.9571428298950196,ST
16,268,369.0,296.0,19.0,19.0,0.86328125,0.95652174949646,ST
17,214,426.0,372.0,12.0,18.0,0.89453125,0.9551569223403932,ST
18,233,398.0,450.0,15.0,18.0,0.86328125,0.9537814855575562,ST
19,168,144.0,308.0,11.0,17.0,0.8984375,0.9532163739204408,ST
20,122,292.0,45.0,11.0,12.0,0.90625,0.9516128897666932,ST
21,135,73.0,89.0,12.0,13.0,0.90625,0.949999988079071,ST
22,192,382.0,221.0,14.0,16.0,0.92578125,0.9494949579238892,ST
23,172,279.0,188.0,13.0,15.0,0.90625,0.9488636255264282,ST
24,129,224.0,190.0,13.0,11.0,0.88671875,0.9469696879386902,ST
25,147,222.0,469.0,12.0,13.0,0.88671875,0.946666657924652,ST
26,124,25.0,138.0,11.0,13.0,0.8203125,0.9465649127960204,ST
27,2422,478.0,206.0,33.0,111.0,0.9296875,0.9461198449134828,ST
28,287,68.0,0.0,23.0,15.0,0.89453125,0.9455782175064088,ST
29,122,382.0,255.0,12.0,11.0,0.8671875,0.9448819160461426,ST
30,580,98.0,0.0,21.0,36.0,0.87109375,0.9425675868988036,ST
31,9614,424.0,362.0,87.0,148.0,0.953125,0.942319393157959,ST
32,267,172.0,93.0,22.0,15.0,0.89453125,0.9422382712364196,ST
33,484,450.0,358.0,20.0,31.0,0.89453125,0.9421157836914062,ST
34,316,420.0,0.0,26.0,13.0,0.8203125,0.9418960213661194,ST
35,459,125.0,97.0,19.0,29.0,0.90234375,0.940928280353546,ST
36,922,284.0,479.0,50.0,32.0,0.875,0.9402515888214112,ST
37,113,404.0,221.0,12.0,11.0,0.859375,0.9396551847457886,ST
38,947,307.0,379.0,38.0,44.0,0.89453125,0.9396110773086548,ST
39,698,144.0,440.0,32.0,31.0,0.890625,0.939226508140564,ST
40,504,460.0,0.0,35.0,19.0,0.84765625,0.9389312863349916,ST
41,1212,51.0,61.0,41.0,41.0,0.90234375,0.9378486275672911,ST
42,699,284.0,491.0,48.0,20.0,0.86328125,0.9375866651535034,ST
43,200,152.0,110.0,16.0,18.0,0.8515625,0.937198042869568,ST
44,165,230.0,97.0,15.0,13.0,0.8359375,0.9364162087440492,ST
45,954,449.0,357.0,39.0,34.0,0.88671875,0.936105489730835,ST
46,167,202.0,79.0,14.0,13.0,0.8671875,0.936046540737152,ST
47,529,407.0,76.0,17.0,40.0,0.90625,0.935897409915924,ST
48,331,0.0,488.0,31.0,23.0,0.83203125,0.9356725215911864,ST
49,151,107.0,107.0,15.0,11.0,0.828125,0.9354838728904724,ST
50,640,144.0,46.0,25.0,35.0,0.90234375,0.9352409839630128,ST
51,238,410.0,425.0,16.0,19.0,0.86328125,0.9352226853370668,ST
52,549,0.0,101.0,15.0,48.0,0.90234375,0.9348591566085817,ST
53,207,412.0,471.0,17.0,16.0,0.890625,0.9345794320106506,ST
54,178,413.0,228.0,13.0,17.0,0.8671875,0.934426248073578,ST
55,205,327.0,283.0,16.0,14.0,0.8828125,0.9339622855186462,ST
56,288,0.0,269.0,11.0,33.0,0.890625,0.9331103563308716,ST
57,174,218.0,86.0,14.0,17.0,0.8671875,0.932584285736084,ST
58,226,219.0,166.0,12.0,20.0,0.7734375,0.9324894547462464,ST
59,1495,477.0,240.0,34.0,61.0,0.90234375,0.9322143197059632,ST
60,1098,0.0,197.0,27.0,55.0,0.8984375,0.931518852710724,ST
61,295,425.0,370.0,16.0,22.0,0.88671875,0.9313725233078004,ST
62,5407,0.0,0.0,93.0,105.0,0.87890625,0.931034505367279,ST
63,430,273.0,450.0,30.0,19.0,0.875,0.9303370714187622,ST
64,285,266.0,226.0,18.0,19.0,0.85546875,0.9300000071525574,ST
65,191,340.0,0.0,17.0,13.0,0.78125,0.9289340376853944,ST
66,110,22.0,240.0,11.0,11.0,0.84375,0.9285714030265808,ST
67,545,324.0,0.0,36.0,18.0,0.87890625,0.9284467697143556,ST
68,345,65.0,443.0,16.0,26.0,0.890625,0.9281768202781676,ST
69,164,501.0,300.0,10.0,18.0,0.875,0.9281437397003174,ST
70,456,499.0,0.0,12.0,50.0,0.8515625,0.9276595711708068,ST
71,1070,226.0,478.0,51.0,33.0,0.8359375,0.926325261592865,ST
72,181,303.0,9.0,15.0,14.0,0.77734375,0.9263157844543456,ST
73,648,174.0,48.0,27.0,33.0,0.875,0.9254843592643738,ST
74,238,159.0,164.0,19.0,16.0,0.87890625,0.9230769276618958,ST
75,1447,0.0,464.0,48.0,47.0,0.80859375,0.9229747653007508,ST
76,15027,140.0,263.0,128.0,172.0,0.9609375,0.9228418469429016,ST
77,161,155.0,488.0,8.0,23.0,0.7734375,0.9226190447807312,ST
78,256,325.0,282.0,19.0,18.0,0.8515625,0.921933114528656,ST
79,511,364.0,451.0,30.0,25.0,0.87109375,0.9217877388000488,ST
80,397,435.0,332.0,29.0,20.0,0.85546875,0.9217603802680968,ST
81,161,381.0,503.0,24.0,8.0,0.7890625,0.9212121367454528,ST
82,230,197.0,163.0,17.0,16.0,0.8515625,0.9205020666122437,ST
84,1287,888.0,20.0,42.0,41.0,0.94140625,0.9822940826416016,HE
85,1169,1812.0,101.0,29.0,49.0,0.94140625,0.9822184443473816,HE
87,771,709.0,493.0,29.0,31.0,0.9375,0.9795134663581848,HE
88,1284,760.0,513.0,44.0,43.0,0.91796875,0.974595844745636,HE
89,863,1588.0,872.0,30.0,37.0,0.91015625,0.973774254322052,HE
90,1210,872.0,184.0,53.0,35.0,0.90625,0.9675588011741638,HE
91,1015,1493.0,981.0,38.0,36.0,0.91796875,0.9660852551460266,HE
92,1343,819.0,228.0,31.0,53.0,0.92578125,0.9642074704170228,HE
93,973,786.0,182.0,42.0,31.0,0.8828125,0.9636730551719666,HE
94,644,1825.0,165.0,23.0,33.0,0.8515625,0.9634703397750854,HE
95,4846,1285.0,1542.0,80.0,98.0,0.94140625,0.962138056755066,HE
96,4023,1309.0,0.0,119.0,51.0,0.89453125,0.9615290760993958,HE
97,843,184.0,1201.0,33.0,31.0,0.921875,0.9581395387649536,HE
98,3936,1508.0,1793.0,61.0,81.0,0.890625,0.957441508769989,HE
