id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,176,370.0,500.0,19.0,11.0,0.93359375,0.9886363744735718,ST
2,3187,320.0,46.0,71.0,64.0,0.9765625,0.9788885712623596,ST
3,331,190.0,0.0,29.0,15.0,0.9296875,0.9672619104385376,ST
4,2137,0.0,91.0,37.0,80.0,0.95703125,0.9672509431838988,ST
5,173,41.0,14.0,14.0,25.0,0.88671875,0.9657142758369446,ST
6,190,0.0,0.0,18.0,13.0,0.8828125,0.9591836929321288,ST
7,368,0.0,218.0,14.0,37.0,0.91796875,0.9573333263397216,ST
8,4080,273.0,284.0,69.0,77.0,0.9609375,0.9556885957717896,ST
9,675,11.0,1.0,26.0,38.0,0.91796875,0.9553313851356506,ST
10,298,0.0,11.0,10.0,42.0,0.86328125,0.953947365283966,ST
11,5110,480.0,245.0,31.0,266.0,0.96875,0.9524264335632324,ST
12,59,158.0,3.0,5.0,12.0,0.9140625,0.9516128897666932,ST
13,944,87.0,391.0,40.0,34.0,0.921875,0.9514963626861572,ST
14,463,80.0,151.0,28.0,24.0,0.83203125,0.9514768123626708,ST
15,223,149.0,86.0,16.0,19.0,0.90234375,0.9473684430122375,ST
16,162,45.0,72.0,12.0,17.0,0.90234375,0.9457831382751464,ST
17,392,370.0,451.0,15.0,28.0,0.8828125,0.940446674823761,ST
18,2815,381.0,190.0,51.0,70.0,0.9375,0.9395509362220764,ST
19,527,169.0,489.0,38.0,22.0,0.83984375,0.9351851940155028,ST
20,893,150.0,316.0,38.0,37.0,0.90625,0.9348534345626832,ST
21,2530,273.0,0.0,52.0,83.0,0.8984375,0.9327731132507324,ST
22,4709,212.0,127.0,82.0,73.0,0.92578125,0.9315293431282043,ST
23,290,203.0,486.0,16.0,25.0,0.87109375,0.9309210777282716,ST
24,55,258.0,88.0,7.0,7.0,0.8671875,0.9285714030265808,ST
25,1271,39.0,159.0,46.0,44.0,0.89453125,0.9280303120613098,ST
26,714,182.0,486.0,37.0,25.0,0.78515625,0.925474226474762,ST
27,154,305.0,123.0,10.0,18.0,0.82421875,0.9245283007621764,ST
28,374,370.0,493.0,24.0,18.0,0.78125,0.9232736825942992,ST
29,85,177.0,86.0,9.0,11.0,0.84375,0.9230769276618958,ST
30,2534,271.0,458.0,68.0,53.0,0.8984375,0.922959566116333,ST
31,598,196.0,227.0,44.0,20.0,0.8515625,0.9227052927017212,ST
32,504,408.0,478.0,19.0,33.0,0.84375,0.9220532178878784,ST
33,3114,0.0,432.0,79.0,79.0,0.890625,0.9218701720237732,ST
34,4190,176.0,26.0,91.0,61.0,0.91015625,0.921595573425293,ST
35,185,8.0,258.0,14.0,18.0,0.734375,0.9214659929275512,ST
36,8019,436.0,320.0,56.0,191.0,0.9375,0.9209959506988524,ST
37,326,270.0,496.0,33.0,15.0,0.765625,0.9205882549285888,ST
38,15238,1408.0,0.0,217.0,96.0,0.98046875,0.9910451769828796,HE
39,11966,2931.0,2811.0,101.0,155.0,0.96484375,0.9863002300262452,HE
40,5464,43.0,0.0,124.0,76.0,0.94921875,0.9852914214134216,HE
41,18785,3062.0,3460.0,122.0,229.0,0.9609375,0.9750223755836488,HE
42,132395,2793.0,1355.0,406.0,518.0,0.9765625,0.9746403098106384,HE
43,24668,1579.0,1194.0,237.0,218.0,0.95703125,0.973835825920105,HE
45,1415349,3051.0,567.0,734.0,3113.0,0.98828125,0.9728178977966307,HE
46,62012,1897.0,63.0,229.0,475.0,0.96484375,0.9724785089492798,HE
47,11524,2351.0,1383.0,110.0,151.0,0.93359375,0.972198486328125,HE
48,11325,2474.0,1571.0,131.0,143.0,0.9140625,0.9698606133461,HE
49,13762,110.0,2605.0,168.0,320.0,0.94921875,0.9693220853805542,HE
50,253482,3569.0,1528.0,216.0,2156.0,0.984375,0.9691760540008544,HE
51,42803,2674.0,0.0,529.0,394.0,0.95703125,0.9679093956947328,HE
52,69466,624.0,2676.0,378.0,462.0,0.9609375,0.9664363265037536,HE
53,7832,1539.0,2891.0,127.0,113.0,0.91796875,0.9662399888038636,HE
54,32856,1649.0,34.0,253.0,187.0,0.93359375,0.9640691876411438,HE
55,2713,2584.0,1749.0,52.0,67.0,0.90234375,0.9616774916648864,HE
57,10638,2791.0,3334.0,102.0,143.0,0.93359375,0.959664821624756,HE
58,398755,2734.0,0.0,1051.0,750.0,0.97265625,0.9582948684692384,HE
59,29507,506.0,1661.0,287.0,348.0,0.95703125,0.957369863986969,HE
60,20008,2246.0,3005.0,211.0,258.0,0.89453125,0.9550896883010864,HE
61,2676,1306.0,1399.0,47.0,74.0,0.91796875,0.9525200724601746,HE
62,2744,1319.0,3113.0,69.0,71.0,0.90625,0.9512539505958556,HE
63,30804,232.0,1796.0,204.0,253.0,0.921875,0.9511213898658752,HE
64,17257,1761.0,2134.0,134.0,180.0,0.8984375,0.9505621790885924,HE
65,52796,1101.0,2289.0,326.0,339.0,0.94921875,0.9495407938957214,HE
67,5810,944.0,2553.0,151.0,81.0,0.8671875,0.9487739205360411,HE
68,2756,29.0,1830.0,52.0,98.0,0.8828125,0.9482029676437378,HE
