id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,115,200.0,0.0,7.0,15.0,0.95703125,0.9913793206214904,ST
2,81,200.0,112.0,7.0,11.0,0.89453125,0.9876543283462524,ST
3,1484,200.0,40.0,27.0,83.0,0.9765625,0.9859906435012816,ST
4,479,0.0,274.0,15.0,39.0,0.96484375,0.9772727489471436,ST
5,772,502.0,402.0,9.0,109.0,0.9296875,0.977011501789093,ST
6,5282,357.0,423.0,77.0,88.0,0.98046875,0.9753409028053284,ST
7,109,338.0,0.0,16.0,8.0,0.90625,0.9729729890823364,ST
8,6733,0.0,0.0,143.0,110.0,0.984375,0.9719380140304564,ST
9,315,114.0,145.0,20.0,18.0,0.921875,0.9686520099639891,ST
10,92,70.0,496.0,10.0,12.0,0.89453125,0.9684210419654846,ST
11,100,118.0,219.0,16.0,8.0,0.828125,0.9611650705337524,ST
12,1561,0.0,459.0,35.0,51.0,0.9453125,0.9606003761291504,ST
13,18829,35.0,38.0,140.0,186.0,0.9609375,0.9589518904685974,ST
14,209,432.0,121.0,14.0,24.0,0.86328125,0.9575471878051758,ST
15,4685,377.0,0.0,134.0,96.0,0.96484375,0.9558916091918944,ST
16,2565,0.0,84.0,44.0,91.0,0.94140625,0.9547356367111206,ST
17,1743,426.0,478.0,64.0,33.0,0.96484375,0.954211413860321,ST
18,118,44.0,216.0,15.0,11.0,0.91015625,0.9512194991111756,ST
19,751,147.0,5.0,32.0,32.0,0.91015625,0.9506493210792542,ST
20,700,152.0,466.0,51.0,45.0,0.92578125,0.949999988079071,ST
21,444,320.0,215.0,13.0,43.0,0.921875,0.9473684430122375,ST
22,424,483.0,0.0,28.0,20.0,0.85546875,0.9445727467536926,ST
23,579,33.0,492.0,42.0,19.0,0.92578125,0.9420783519744872,ST
24,231,404.0,75.0,14.0,22.0,0.92578125,0.9411764740943908,ST
25,231,468.0,331.0,17.0,16.0,0.87109375,0.9406779408454896,ST
26,2986,20.0,407.0,85.0,104.0,0.92578125,0.9400518536567688,ST
27,15589,0.0,243.0,224.0,237.0,0.98046875,0.9368914365768432,ST
