id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,4,370.0,454.0,1.0,1.0,0.80859375,1.0,ST
2,1652,93.0,0.0,42.0,46.0,0.96484375,0.982624351978302,ST
3,887,0.0,175.0,20.0,55.0,0.96875,0.9821428656578064,ST
4,770,0.0,293.0,23.0,37.0,0.95703125,0.9819121360778807,ST
5,861,0.0,109.0,21.0,50.0,0.9609375,0.9803921580314636,ST
6,2763,0.0,220.0,55.0,64.0,0.97265625,0.9802938103675842,ST
7,229,396.0,334.0,16.0,20.0,0.9140625,0.9785407781600952,ST
8,1910,10.0,31.0,44.0,51.0,0.9609375,0.9777892827987672,ST
9,2648,54.0,115.0,61.0,59.0,0.96875,0.9765012860298156,ST
10,1660,52.0,9.0,40.0,49.0,0.95703125,0.9762046337127686,ST
11,1041,0.0,0.0,63.0,20.0,0.9453125,0.9752380847930908,ST
12,1876,201.0,84.0,41.0,58.0,0.96484375,0.973739504814148,ST
13,1525,165.0,156.0,41.0,45.0,0.9609375,0.9728506803512572,ST
14,1670,18.0,90.0,42.0,50.0,0.96484375,0.9723040461540222,ST
15,71,367.0,453.0,10.0,8.0,0.82421875,0.9722222089767456,ST
16,2722,61.0,175.0,61.0,56.0,0.96875,0.9713872075080872,ST
17,1832,139.0,202.0,56.0,40.0,0.95703125,0.9693713188171388,ST
18,1349,219.0,135.0,40.0,42.0,0.95703125,0.967906653881073,ST
19,121,497.0,0.0,14.0,8.0,0.90234375,0.9677419066429138,ST
20,736,299.0,51.0,23.0,40.0,0.921875,0.9666221737861632,ST
21,552,0.0,353.0,18.0,41.0,0.94921875,0.9660714268684388,ST
22,1364,117.0,241.0,51.0,36.0,0.94140625,0.9653929471969604,ST
23,1828,66.0,230.0,49.0,45.0,0.953125,0.9646869897842408,ST
24,6374,405.0,56.0,106.0,68.0,0.97265625,0.9646371603012084,ST
25,682,178.0,242.0,33.0,24.0,0.93359375,0.9641833901405334,ST
26,301,371.0,69.0,19.0,23.0,0.89453125,0.9641693830490112,ST
27,6116,0.0,444.0,138.0,67.0,0.97265625,0.9639987349510192,ST
28,2122,176.0,0.0,35.0,71.0,0.9609375,0.9633920192718506,ST
29,1980,58.0,60.0,47.0,51.0,0.94921875,0.9632389545440674,ST
30,890,19.0,157.0,29.0,37.0,0.9296875,0.9624723792076112,ST
31,1038,272.0,126.0,35.0,37.0,0.9375,0.9613935947418212,ST
32,305,338.0,143.0,23.0,16.0,0.9140625,0.9612902998924256,ST
33,1618,215.0,177.0,44.0,43.0,0.94921875,0.960606038570404,ST
34,1393,242.0,44.0,36.0,51.0,0.93359375,0.959212362766266,ST
35,791,304.0,136.0,28.0,34.0,0.9375,0.9592089056968688,ST
36,7771,83.0,415.0,125.0,96.0,0.96875,0.9588575959205629,ST
37,1032,264.0,90.0,35.0,35.0,0.9375,0.9582938551902772,ST
38,2990,429.0,0.0,82.0,47.0,0.94140625,0.9563362002372742,ST
39,993,135.0,19.0,36.0,31.0,0.9140625,0.9555336236953736,ST
40,1097,266.0,15.0,31.0,52.0,0.9140625,0.9545049071311952,ST
41,3806,102.0,313.0,155.0,74.0,0.9609375,0.9515260457992554,ST
42,2085,333.0,472.0,124.0,39.0,0.921875,0.9512423872947692,ST
43,4086,310.0,464.0,161.0,47.0,0.93359375,0.9511196613311768,ST
44,279,0.0,41.0,9.0,37.0,0.91015625,0.9510489702224731,ST
45,276,0.0,0.0,21.0,15.0,0.8671875,0.9503546357154846,ST
46,915,258.0,177.0,34.0,36.0,0.94140625,0.949999988079071,ST
47,751,473.0,125.0,38.0,26.0,0.90234375,0.9483203887939452,ST
48,571,314.0,84.0,27.0,25.0,0.92578125,0.9475465416908264,ST
49,1670,22.0,298.0,47.0,46.0,0.9453125,0.9471851587295532,ST
50,7122,293.0,0.0,132.0,78.0,0.96484375,0.947108805179596,ST
51,8053,109.0,54.0,91.0,120.0,0.93359375,0.9463485479354858,ST
52,765,94.0,38.0,41.0,38.0,0.9140625,0.9450830221176147,ST
53,3104,123.0,111.0,69.0,63.0,0.94921875,0.9441497921943665,ST
54,240,220.0,36.0,14.0,23.0,0.89453125,0.9437751173973083,ST
55,645,71.0,298.0,34.0,26.0,0.9296875,0.9427710771560668,ST
56,570,495.0,469.0,16.0,42.0,0.88671875,0.9418803453445436,ST
57,461,310.0,486.0,22.0,25.0,0.86328125,0.9408034086227416,ST
58,685,445.0,34.0,45.0,23.0,0.8046875,0.9405940771102904,ST
59,161,367.0,452.0,22.0,10.0,0.84765625,0.9390243887901306,ST
60,565,489.0,299.0,22.0,45.0,0.875,0.9379310607910156,ST
61,763,19.0,0.0,44.0,20.0,0.8984375,0.9370179772377014,ST
62,532,223.0,0.0,28.0,27.0,0.8515625,0.9350180625915528,ST
63,14908,370.0,149.0,141.0,148.0,0.9609375,0.9339346885681152,ST
64,2195,23.0,298.0,79.0,46.0,0.87890625,0.9337455630302428,ST
65,5273,109.0,53.0,91.0,74.0,0.91796875,0.93242746591568,ST
66,292,147.0,0.0,17.0,18.0,0.83203125,0.9306930899620056,ST
67,209,252.0,477.0,14.0,19.0,0.875,0.9292452931404114,ST
68,908,463.0,286.0,48.0,59.0,0.859375,0.9239704608917236,ST
69,901,287.0,51.0,34.0,40.0,0.90625,0.9233226776123048,ST
70,375,259.0,274.0,33.0,35.0,0.87890625,0.9232736825942992,ST
71,2828,400.0,116.0,111.0,38.0,0.8359375,0.9226312041282654,ST
72,908,122.0,175.0,41.0,55.0,0.859375,0.9225941300392152,ST
73,208,273.0,461.0,18.0,17.0,0.8359375,0.921658992767334,ST
74,884,213.0,0.0,37.0,31.0,0.8125,0.920652151107788,ST
75,40797,0.0,2595.0,179.0,293.0,0.984375,0.988228678703308,HE
76,64846,0.0,1284.0,197.0,433.0,0.984375,0.9860183596611024,HE
77,87525,211.0,2176.0,345.0,342.0,0.98046875,0.9841883182525636,HE
78,52473,3678.0,3051.0,107.0,637.0,0.9765625,0.983877956867218,HE
80,44637,1933.0,1278.0,249.0,267.0,0.9765625,0.982874631881714,HE
82,157358,7.0,1612.0,443.0,473.0,0.98046875,0.9824008941650392,HE
83,81721,1603.0,1277.0,335.0,320.0,0.98046875,0.9820027351379396,HE
84,102789,500.0,1654.0,382.0,371.0,0.9765625,0.9815905094146729,HE
85,70551,892.0,1759.0,391.0,255.0,0.97265625,0.981564164161682,HE
86,47989,16.0,2137.0,213.0,289.0,0.96875,0.9814680814743042,HE
87,58363,0.0,0.0,495.0,162.0,0.97265625,0.9806984066963196,HE
88,41115,2263.0,970.0,218.0,255.0,0.96875,0.9798198938369752,HE
89,68160,1633.0,977.0,303.0,304.0,0.97265625,0.97856467962265,HE
90,55099,1952.0,635.0,277.0,263.0,0.96484375,0.9778890609741212,HE
91,32762,1354.0,1750.0,248.0,184.0,0.9609375,0.977873682975769,HE
92,86079,699.0,0.0,308.0,337.0,0.96484375,0.97724711894989,HE
93,8336,3463.0,3427.0,192.0,106.0,0.94921875,0.97619891166687,HE
94,98641,1052.0,1465.0,432.0,289.0,0.97265625,0.9760698080062866,HE
