id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,1117,335.0,479.0,40.0,32.0,0.9609375,0.9839714765548706,ST
2,746,390.0,460.0,35.0,26.0,0.953125,0.9801061153411864,ST
3,612,384.0,495.0,45.0,16.0,0.953125,0.978964388370514,ST
4,2221,433.0,443.0,58.0,47.0,0.96484375,0.9741992950439452,ST
5,1110,294.0,432.0,40.0,36.0,0.94140625,0.9716312289237976,ST
6,1701,312.0,328.0,51.0,42.0,0.953125,0.971528172492981,ST
7,2543,371.0,346.0,74.0,42.0,0.96484375,0.9709752202033995,ST
8,1456,327.0,372.0,48.0,36.0,0.9609375,0.9707880616188048,ST
9,2293,393.0,391.0,58.0,50.0,0.95703125,0.970322608947754,ST
10,2645,459.0,377.0,52.0,61.0,0.96875,0.9683662056922911,ST
11,4697,434.0,250.0,77.0,74.0,0.9765625,0.9681408405303956,ST
12,1684,283.0,470.0,49.0,41.0,0.953125,0.9678174257278442,ST
13,422,498.0,439.0,13.0,38.0,0.89453125,0.9675173759460448,ST
14,1065,218.0,114.0,39.0,33.0,0.94140625,0.9669421315193176,ST
15,1735,355.0,422.0,52.0,42.0,0.953125,0.966024935245514,ST
16,2437,23.0,460.0,58.0,51.0,0.96484375,0.96540629863739,ST
17,418,225.0,0.0,54.0,8.0,0.91015625,0.9648711681365968,ST
18,1474,221.0,156.0,46.0,38.0,0.9375,0.9647371768951416,ST
19,1696,166.0,345.0,50.0,42.0,0.9453125,0.9646786451339722,ST
20,2692,72.0,299.0,79.0,45.0,0.95703125,0.9643765687942504,ST
21,2949,142.0,398.0,78.0,50.0,0.96875,0.963751256465912,ST
22,2465,303.0,27.0,76.0,41.0,0.9609375,0.9609405994415284,ST
23,1697,142.0,284.0,54.0,40.0,0.94140625,0.9602076411247252,ST
24,1087,255.0,95.0,49.0,29.0,0.91796875,0.9601449370384216,ST
25,1390,150.0,45.0,51.0,34.0,0.93359375,0.9598873853683472,ST
26,951,74.0,493.0,70.0,18.0,0.92578125,0.959876537322998,ST
27,1998,113.0,356.0,58.0,42.0,0.9453125,0.9597644805908204,ST
28,1598,293.0,0.0,89.0,21.0,0.9375,0.9596083164215088,ST
29,1268,88.0,125.0,41.0,40.0,0.9375,0.9595645666122437,ST
30,873,484.0,328.0,27.0,43.0,0.9296875,0.9584736227989196,ST
31,2252,56.0,390.0,55.0,51.0,0.9453125,0.9581699371337892,ST
32,1134,310.0,408.0,40.0,38.0,0.93359375,0.9568965435028076,ST
33,1652,458.0,328.0,53.0,52.0,0.921875,0.956727921962738,ST
34,726,457.0,348.0,29.0,32.0,0.92578125,0.95669823884964,ST
35,995,12.0,348.0,28.0,42.0,0.92578125,0.9566502571105956,ST
36,2126,273.0,156.0,63.0,40.0,0.953125,0.9561243057250975,ST
37,1753,242.0,15.0,56.0,38.0,0.9375,0.9553072452545166,ST
38,2466,106.0,169.0,59.0,50.0,0.9453125,0.954240620136261,ST
39,3096,326.0,71.0,96.0,40.0,0.9453125,0.9542008638381958,ST
40,1241,199.0,277.0,44.0,34.0,0.9296875,0.9533227682113647,ST
41,1764,205.0,66.0,60.0,38.0,0.9375,0.9529346823692322,ST
42,2217,169.0,172.0,57.0,49.0,0.94921875,0.9519188404083252,ST
43,1523,50.0,246.0,47.0,43.0,0.91796875,0.9513444304466248,ST
44,2233,187.0,224.0,59.0,48.0,0.93359375,0.9511130452156068,ST
45,4279,247.0,251.0,95.0,60.0,0.95703125,0.9507074356079102,ST
46,6301,379.0,136.0,124.0,76.0,0.95703125,0.950697660446167,ST
47,4283,354.0,235.0,90.0,60.0,0.9609375,0.9500797986984252,ST
48,3531,338.0,177.0,81.0,58.0,0.94921875,0.9498208165168762,ST
49,2992,386.0,42.0,99.0,40.0,0.9375,0.9486424326896667,ST
50,1495,265.0,121.0,53.0,33.0,0.9375,0.9483997225761414,ST
51,2283,286.0,202.0,63.0,46.0,0.94140625,0.9483126997947692,ST
52,2234,256.0,349.0,63.0,47.0,0.95703125,0.947138488292694,ST
53,1542,242.0,408.0,50.0,38.0,0.9375,0.946902632713318,ST
54,703,486.0,34.0,25.0,37.0,0.875,0.9465753436088562,ST
55,347,497.0,481.0,14.0,30.0,0.8984375,0.9461756348609924,ST
56,3340,360.0,298.0,94.0,47.0,0.94921875,0.9458357691764832,ST
57,1992,245.0,300.0,62.0,43.0,0.94140625,0.9456947445869446,ST
58,2689,116.0,225.0,69.0,48.0,0.9375,0.9451857209205629,ST
59,972,46.0,154.0,39.0,39.0,0.90234375,0.9450549483299256,ST
60,1251,99.0,264.0,45.0,34.0,0.91796875,0.9448329210281372,ST
61,562,186.0,85.0,24.0,32.0,0.86328125,0.9448275566101074,ST
62,3839,398.0,2.0,113.0,44.0,0.9375,0.944303810596466,ST
