id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,82,304.0,448.0,8.0,11.0,0.85546875,0.9878048896789552,ST
2,242,318.0,361.0,13.0,22.0,0.90234375,0.9711934328079224,ST
3,123,473.0,456.0,10.0,16.0,0.89453125,0.9679999947547911,ST
4,1307,456.0,0.0,55.0,42.0,0.9453125,0.961854875087738,ST
5,1652,0.0,418.0,38.0,93.0,0.921875,0.9542211890220642,ST
6,142,470.0,496.0,13.0,15.0,0.859375,0.9507042169570924,ST
7,583,262.0,438.0,18.0,51.0,0.90625,0.946488320827484,ST
8,1965,265.0,459.0,71.0,52.0,0.92578125,0.9445269703865052,ST
9,291,357.0,357.0,21.0,18.0,0.87109375,0.9399999976158142,ST
10,6827,0.0,340.0,103.0,171.0,0.95703125,0.9360011219978333,ST
11,292,241.0,500.0,27.0,11.0,0.87890625,0.9331103563308716,ST
12,232,476.0,348.0,15.0,21.0,0.8203125,0.9327731132507324,ST
13,856,325.0,383.0,22.0,53.0,0.9296875,0.932279884815216,ST
14,585,346.0,465.0,26.0,28.0,0.87109375,0.9305785298347472,ST
15,1600,318.0,379.0,32.0,63.0,0.8203125,0.9293904900550842,ST
16,2077,287.0,345.0,32.0,84.0,0.87890625,0.9240037202835084,ST
17,99,203.0,493.0,9.0,12.0,0.85546875,0.9215686321258544,ST
18,6164,400.0,0.0,111.0,121.0,0.93359375,0.9205709099769592,ST
19,55953,3350.0,0.0,435.0,273.0,0.98828125,0.9939074516296388,HE
20,17596,1575.0,3356.0,127.0,203.0,0.97265625,0.983873724937439,HE
21,11700,1036.0,3552.0,130.0,136.0,0.95703125,0.9832852482795716,HE
22,7368,2469.0,28.0,147.0,136.0,0.93359375,0.9827678799629213,HE
23,127110,0.0,2729.0,332.0,959.0,0.98046875,0.9817317724227904,HE
24,7492,2984.0,591.0,131.0,126.0,0.953125,0.9816137552261353,HE
25,337857,0.0,2417.0,690.0,1271.0,0.98828125,0.9812638759613036,HE
26,317432,2919.0,0.0,866.0,850.0,0.98828125,0.9788011908531188,HE
27,6228,1733.0,3560.0,94.0,92.0,0.94921875,0.9782228469848632,HE
28,17202,2914.0,3019.0,144.0,161.0,0.9609375,0.9777841567993164,HE
29,250742,1327.0,2590.0,728.0,481.0,0.984375,0.9769244194030762,HE
30,6469,1971.0,3230.0,80.0,105.0,0.953125,0.976659059524536,HE
31,15468,2902.0,2192.0,185.0,243.0,0.9609375,0.9747352600097656,HE
32,8299,3207.0,433.0,97.0,116.0,0.95703125,0.9744352102279664,HE
33,112692,2163.0,2473.0,243.0,701.0,0.9765625,0.9731106758117676,HE
34,6737,1786.0,3206.0,68.0,143.0,0.93359375,0.972961127758026,HE
35,11831,0.0,952.0,160.0,266.0,0.9453125,0.972226858139038,HE
36,8166,2379.0,2625.0,77.0,158.0,0.94921875,0.9714975953102112,HE
37,15615,878.0,3573.0,183.0,115.0,0.92578125,0.9709056615829468,HE
38,2818,2093.0,3280.0,57.0,62.0,0.94140625,0.9706601500511168,HE
39,110727,2166.0,2481.0,421.0,690.0,0.97265625,0.9695391654968262,HE
40,7339,3101.0,2508.0,92.0,102.0,0.94140625,0.969498336315155,HE
41,20372,2928.0,3159.0,155.0,173.0,0.94921875,0.967734158039093,HE
42,30560,2042.0,2779.0,189.0,259.0,0.9453125,0.9671719670295716,HE
43,91704,1073.0,2877.0,273.0,641.0,0.94921875,0.9662498831748962,HE
45,363846,3032.0,1037.0,723.0,1633.0,0.98046875,0.9649003744125366,HE
46,14956,3178.0,2403.0,125.0,163.0,0.9453125,0.964604675769806,HE
47,146742,3534.0,1849.0,251.0,999.0,0.96875,0.9644051790237428,HE
49,6126,2588.0,2137.0,91.0,191.0,0.94921875,0.9626781940460204,HE
50,8098,2273.0,1165.0,145.0,149.0,0.953125,0.9624651670455932,HE
51,10408,2896.0,2812.0,149.0,116.0,0.92578125,0.9615638256072998,HE
52,13610,2281.0,1674.0,195.0,263.0,0.94921875,0.9612280130386353,HE
53,119717,786.0,2591.0,415.0,602.0,0.96484375,0.9610358476638794,HE
54,24254,3652.0,3195.0,133.0,333.0,0.9296875,0.9604284763336182,HE
55,12030,1441.0,2972.0,139.0,197.0,0.9296875,0.959833800792694,HE
56,58536,2165.0,1992.0,301.0,479.0,0.9453125,0.9554828405380248,HE
57,38971,2912.0,3018.0,170.0,313.0,0.89453125,0.9552811980247498,HE
58,7673,2671.0,2609.0,100.0,112.0,0.88671875,0.9544413089752196,HE
59,6529,1169.0,3587.0,81.0,101.0,0.89453125,0.954069435596466,HE
60,20571,3625.0,1655.0,160.0,197.0,0.9296875,0.9531056880950928,HE
61,126809,0.0,1049.0,316.0,636.0,0.9453125,0.9527128338813782,HE
62,98362,2948.0,1764.0,410.0,545.0,0.93359375,0.9515341520309448,HE
63,6837,1639.0,2164.0,103.0,133.0,0.9296875,0.9512056112289428,HE
64,56747,2330.0,2474.0,364.0,246.0,0.95703125,0.9509952664375304,HE
65,8132,682.0,3065.0,105.0,111.0,0.8828125,0.9503477811813354,HE
66,4863,2022.0,151.0,141.0,102.0,0.91796875,0.9497799277305604,HE
67,32354,0.0,2094.0,183.0,361.0,0.91015625,0.9495742321014404,HE
68,2599,3661.0,3587.0,75.0,75.0,0.90234375,0.9478228092193604,HE
69,15583,1863.0,3522.0,151.0,144.0,0.93359375,0.9474505186080932,HE
70,19137,2996.0,2620.0,111.0,228.0,0.92578125,0.9463469386100768,HE
71,67301,3470.0,574.0,315.0,518.0,0.90625,0.9441298842430116,HE
72,12408,566.0,1652.0,155.0,136.0,0.828125,0.9440613985061646,HE
73,27320,2435.0,2352.0,210.0,200.0,0.89453125,0.9434512257575988,HE
74,117264,1867.0,3219.0,681.0,469.0,0.94140625,0.943257451057434,HE
75,16539,1256.0,596.0,204.0,188.0,0.93359375,0.9429528117179872,HE
76,62498,2417.0,2739.0,187.0,449.0,0.9296875,0.9427192807197572,HE
77,371100,302.0,1445.0,762.0,1141.0,0.96875,0.9423850774765016,HE
78,111650,2374.0,2717.0,303.0,515.0,0.94921875,0.9419660568237304,HE
79,6296,2202.0,2277.0,108.0,106.0,0.91015625,0.9414483904838562,HE
81,44795,3531.0,2873.0,241.0,334.0,0.9453125,0.9404105544090272,HE
82,48224,2033.0,2601.0,199.0,444.0,0.91015625,0.938531756401062,HE
83,17967,2774.0,2661.0,204.0,176.0,0.93359375,0.9381665587425232,HE
84,3192,1314.0,2235.0,64.0,88.0,0.87890625,0.935815930366516,HE
85,11989,1736.0,1545.0,261.0,248.0,0.9375,0.935562014579773,HE
86,121978,3042.0,2681.0,625.0,288.0,0.94140625,0.9347138404846193,HE
87,16606,2790.0,0.0,223.0,133.0,0.90625,0.9332477450370787,HE
88,26733,558.0,1653.0,309.0,300.0,0.8984375,0.9332007765769958,HE
89,7228,2831.0,2974.0,113.0,108.0,0.875,0.9313803911209106,HE
90,25151,2834.0,1656.0,207.0,200.0,0.88671875,0.9312622547149658,HE
91,16469,3443.0,2883.0,146.0,294.0,0.91015625,0.9308304786682128,HE
92,25631,3000.0,2620.0,134.0,330.0,0.8828125,0.9307008981704712,HE
93,113328,1072.0,2725.0,320.0,789.0,0.859375,0.928711473941803,HE
94,169349,2680.0,2287.0,692.0,557.0,0.93359375,0.9274477362632751,HE
95,36400,2023.0,1872.0,245.0,408.0,0.890625,0.92678040266037,HE
96,22686,2739.0,2562.0,233.0,202.0,0.85546875,0.9258018136024476,HE
97,5473,3458.0,1557.0,164.0,150.0,0.78125,0.9253258109092712,HE
98,113040,946.0,2076.0,421.0,721.0,0.87890625,0.9243271350860596,HE
