id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,1986,0.0,455.0,37.0,56.0,0.97265625,0.9815369248390198,ST
2,720,281.0,0.0,44.0,30.0,0.9453125,0.9766162037849426,ST
3,940,0.0,0.0,27.0,35.0,0.96875,0.975814938545227,ST
4,414,0.0,221.0,11.0,46.0,0.9375,0.9737470149993896,ST
5,163,82.0,500.0,19.0,11.0,0.93359375,0.9696969985961914,ST
6,1184,81.0,0.0,41.0,49.0,0.953125,0.9692690968513488,ST
7,135,132.0,496.0,11.0,14.0,0.859375,0.9635036587715148,ST
8,476,257.0,318.0,25.0,21.0,0.93359375,0.962809920310974,ST
9,788,445.0,480.0,44.0,31.0,0.91796875,0.9612014889717102,ST
10,148,432.0,171.0,9.0,23.0,0.875,0.9597315192222596,ST
11,166,71.0,155.0,19.0,16.0,0.87890625,0.9590643048286438,ST
12,717,281.0,0.0,73.0,30.0,0.91796875,0.9589603543281556,ST
13,805,16.0,323.0,29.0,48.0,0.92578125,0.958737850189209,ST
14,204,53.0,336.0,17.0,19.0,0.90234375,0.9571428298950196,ST
15,409,89.0,93.0,22.0,30.0,0.9140625,0.9547619223594666,ST
16,2606,0.0,0.0,65.0,111.0,0.9375,0.9523987770080566,ST
17,958,264.0,188.0,31.0,63.0,0.92578125,0.9498977661132812,ST
18,9530,47.0,434.0,144.0,77.0,0.9609375,0.948976457118988,ST
19,944,198.0,489.0,55.0,22.0,0.9453125,0.9467084407806396,ST
20,8514,464.0,1.0,47.0,290.0,0.97265625,0.9404693841934204,ST
21,241,416.0,0.0,10.0,26.0,0.91796875,0.9395161271095276,ST
22,282,378.0,70.0,18.0,22.0,0.8984375,0.9387755393981934,ST
23,208,298.0,219.0,18.0,18.0,0.9140625,0.9386792182922364,ST
24,603,171.0,373.0,21.0,62.0,0.8828125,0.9384116530418396,ST
25,78,140.0,133.0,5.0,17.0,0.8671875,0.9375,ST
26,1501,184.0,109.0,30.0,108.0,0.9296875,0.9373789429664612,ST
27,274,432.0,417.0,19.0,18.0,0.8515625,0.9368420839309692,ST
28,3299,213.0,315.0,77.0,127.0,0.9453125,0.9362888932228088,ST
29,334,377.0,63.0,19.0,30.0,0.87890625,0.93586003780365,ST
30,3007,82.0,315.0,78.0,121.0,0.93359375,0.9342359900474548,ST
31,1671,314.0,375.0,40.0,122.0,0.90234375,0.932870388031006,ST
32,653,192.0,256.0,22.0,56.0,0.90234375,0.932748556137085,ST
33,1244,0.0,34.0,39.0,51.0,0.89453125,0.9322957396507264,ST
34,5227,0.0,314.0,160.0,197.0,0.93359375,0.930830419063568,ST
35,452,457.0,334.0,18.0,40.0,0.85546875,0.930084764957428,ST
36,758,367.0,336.0,40.0,59.0,0.91796875,0.9299362897872924,ST
37,3211,119.0,104.0,55.0,154.0,0.91796875,0.9294929504394532,ST
38,748,489.0,464.0,22.0,47.0,0.83984375,0.929032266139984,ST
39,1053,268.0,89.0,35.0,46.0,0.90234375,0.9285714030265808,ST
40,149,157.0,54.0,14.0,14.0,0.859375,0.9276315569877625,ST
41,2128,186.0,455.0,81.0,56.0,0.921875,0.9266514778137208,ST
42,3773,444.0,0.0,67.0,303.0,0.94140625,0.925935447216034,ST
43,5940,186.0,316.0,104.0,195.0,0.8828125,0.924870491027832,ST
44,102,86.0,317.0,11.0,10.0,0.890625,0.9245283007621764,ST
45,1071,14.0,290.0,30.0,80.0,0.8671875,0.9234923720359802,ST
46,261,434.0,35.0,17.0,41.0,0.85546875,0.9233576655387878,ST
47,654,87.0,88.0,31.0,36.0,0.90234375,0.9230769276618958,ST
48,1324,186.0,455.0,41.0,56.0,0.90625,0.9216954112052916,ST
49,1211,456.0,334.0,34.0,87.0,0.86328125,0.921553075313568,ST
50,2762,394.0,391.0,95.0,120.0,0.8984375,0.9211632609367372,ST
51,246,459.0,407.0,31.0,13.0,0.8359375,0.920634925365448,ST
52,743,187.0,182.0,19.0,47.0,0.921875,0.9202058911323548,ST
53,33264,0.0,1589.0,121.0,378.0,0.9765625,0.985379695892334,HE
54,53468,0.0,0.0,232.0,257.0,0.97265625,0.9852432608604432,HE
55,38166,1951.0,1490.0,212.0,347.0,0.98046875,0.9830341339111328,HE
56,43934,1415.0,1893.0,286.0,443.0,0.9765625,0.9781703352928162,HE
57,72594,3601.0,2489.0,184.0,535.0,0.97265625,0.9781107306480408,HE
58,58499,0.0,2110.0,215.0,373.0,0.96484375,0.9776418209075928,HE
59,105557,0.0,3333.0,337.0,351.0,0.9765625,0.9763435125350952,HE
60,24795,3366.0,2352.0,216.0,217.0,0.96484375,0.9736999273300172,HE
61,2458,531.0,811.0,54.0,55.0,0.91796875,0.9735999703407288,HE
62,3048,1173.0,209.0,64.0,153.0,0.90625,0.9692556858062744,HE
64,181063,203.0,2014.0,628.0,476.0,0.96875,0.965612530708313,HE
65,122980,2747.0,2721.0,281.0,621.0,0.96484375,0.9645812511444092,HE
66,54129,541.0,3554.0,487.0,135.0,0.9609375,0.9633052349090576,HE
67,9415,3590.0,2485.0,119.0,278.0,0.921875,0.9621464014053344,HE
68,3055,3210.0,1271.0,50.0,88.0,0.90234375,0.9618344902992249,HE
70,35684,1517.0,3557.0,372.0,132.0,0.9375,0.9606987833976746,HE
71,62443,2670.0,1938.0,275.0,327.0,0.9609375,0.9605424404144288,HE
72,2919,220.0,2658.0,68.0,64.0,0.94140625,0.9591426849365234,HE
73,11012,3193.0,2893.0,162.0,108.0,0.93359375,0.9588115215301514,HE
74,4069,1132.0,171.0,105.0,191.0,0.83984375,0.9587156176567078,HE
75,216205,1863.0,3162.0,663.0,521.0,0.9609375,0.9585539698600768,HE
76,10819,2036.0,1414.0,138.0,169.0,0.9140625,0.956875503063202,HE
77,77670,2797.0,3316.0,353.0,368.0,0.9453125,0.9561272263526917,HE
78,38230,1911.0,2272.0,377.0,260.0,0.92578125,0.9554139971733092,HE
79,134508,3545.0,10.0,240.0,824.0,0.9453125,0.955246925354004,HE
80,9424,3527.0,2900.0,115.0,138.0,0.90234375,0.9536739587783812,HE
81,60731,1193.0,3332.0,256.0,357.0,0.93359375,0.9532607197761536,HE
82,241605,398.0,3256.0,791.0,428.0,0.96875,0.9522163271903992,HE
83,56476,2109.0,2103.0,287.0,350.0,0.94921875,0.9520585536956788,HE
84,9166,2096.0,2448.0,199.0,99.0,0.94140625,0.9496768712997437,HE
85,16874,1485.0,1271.0,126.0,301.0,0.90234375,0.9491388201713562,HE
86,367252,2072.0,493.0,748.0,845.0,0.95703125,0.9482097029685974,HE
87,104287,1112.0,1293.0,338.0,472.0,0.9375,0.9481325149536132,HE
88,151375,243.0,1474.0,463.0,461.0,0.9296875,0.9479792714118958,HE
89,35062,1874.0,0.0,318.0,193.0,0.89453125,0.9470807909965516,HE
90,478325,1433.0,2059.0,634.0,1322.0,0.9609375,0.946444809436798,HE
92,2206,2420.0,2029.0,57.0,74.0,0.87890625,0.9438350200653076,HE
93,54681,2039.0,2462.0,206.0,414.0,0.93359375,0.9435232877731324,HE
94,131615,3480.0,2362.0,305.0,668.0,0.95703125,0.94323468208313,HE
95,47170,3051.0,2968.0,174.0,386.0,0.93359375,0.9431093335151672,HE
96,26121,827.0,0.0,214.0,178.0,0.94921875,0.9424811601638794,HE
97,29099,3052.0,3097.0,170.0,255.0,0.9140625,0.941688060760498,HE
99,10072,2762.0,2418.0,190.0,126.0,0.86328125,0.9410461187362672,HE
100,29452,3619.0,2983.0,130.0,355.0,0.9140625,0.9409866333007812,HE
