id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,4,214.0,10.0,1.0,1.0,0.71484375,1.0,ST
2,797,295.0,81.0,28.0,48.0,0.9375,0.9679803252220154,ST
3,112,301.0,235.0,10.0,13.0,0.87890625,0.9642857313156128,ST
4,275,449.0,0.0,19.0,15.0,0.9296875,0.9641577005386353,ST
5,187,469.0,0.0,12.0,16.0,0.90234375,0.963350772857666,ST
6,3088,0.0,192.0,54.0,92.0,0.97265625,0.9597080945968628,ST
7,3623,427.0,78.0,84.0,64.0,0.95703125,0.9573894143104552,ST
8,2217,421.0,474.0,80.0,37.0,0.953125,0.9515555500984192,ST
9,235,338.0,34.0,15.0,18.0,0.90234375,0.9502074718475342,ST
10,319,320.0,289.0,24.0,40.0,0.90234375,0.9483282566070556,ST
11,2263,0.0,263.0,36.0,79.0,0.9609375,0.9474816918373108,ST
12,318,228.0,0.0,20.0,19.0,0.89453125,0.9425981640815736,ST
13,183,0.0,150.0,13.0,15.0,0.8125,0.942105233669281,ST
14,397,493.0,481.0,18.0,30.0,0.875,0.9414634108543396,ST
15,1629,383.0,377.0,48.0,52.0,0.9296875,0.9413875341415404,ST
16,585,461.0,366.0,22.0,37.0,0.86328125,0.9401993155479432,ST
17,429,167.0,147.0,22.0,23.0,0.875,0.9387755393981934,ST
18,4792,0.0,255.0,48.0,171.0,0.74609375,0.9387136101722716,ST
19,7051,0.0,328.0,58.0,182.0,0.953125,0.9376376867294312,ST
20,592,167.0,135.0,23.0,35.0,0.84375,0.936274528503418,ST
21,577,463.0,257.0,32.0,32.0,0.859375,0.9343434572219848,ST
22,1337,325.0,484.0,76.0,27.0,0.89453125,0.9341056942939758,ST
23,838,60.0,430.0,29.0,40.0,0.890625,0.934104025363922,ST
24,683,236.0,328.0,38.0,31.0,0.84765625,0.93304842710495,ST
25,543,182.0,0.0,19.0,38.0,0.91796875,0.9318996667861938,ST
26,567,453.0,128.0,35.0,21.0,0.875,0.9285714030265808,ST
27,93,303.0,235.0,9.0,12.0,0.8046875,0.9285714030265808,ST
28,321,104.0,212.0,26.0,20.0,0.85546875,0.9281437397003174,ST
29,479,268.0,0.0,39.0,16.0,0.89453125,0.9279999732971193,ST
30,241,457.0,17.0,16.0,18.0,0.8515625,0.927419364452362,ST
31,877,417.0,154.0,54.0,25.0,0.8984375,0.9252747297286988,ST
32,1005,156.0,382.0,33.0,48.0,0.890625,0.9241114258766174,ST
33,4033,44.0,0.0,121.0,54.0,0.91796875,0.9234803318977356,ST
34,946,473.0,464.0,38.0,47.0,0.76953125,0.9222221970558168,ST
35,1392,157.0,381.0,54.0,74.0,0.88671875,0.9221763014793396,ST
36,6012,254.0,0.0,127.0,100.0,0.9296875,0.9856317043304444,HE
37,30924,501.0,3155.0,195.0,224.0,0.9765625,0.9844306707382202,HE
38,26581,3407.0,1818.0,194.0,248.0,0.96875,0.9810702204704284,HE
39,183069,339.0,0.0,795.0,380.0,0.98046875,0.9810636639595032,HE
40,76864,1111.0,2015.0,365.0,282.0,0.97265625,0.9787957072257996,HE
41,12699,795.0,3567.0,158.0,122.0,0.95703125,0.9781386852264404,HE
42,9047,3250.0,369.0,109.0,105.0,0.921875,0.977389395236969,HE
43,20415,2736.0,861.0,149.0,165.0,0.953125,0.9751270413398744,HE
44,29587,2007.0,0.0,352.0,219.0,0.93359375,0.9743016362190248,HE
45,140010,0.0,1928.0,310.0,568.0,0.96875,0.9726901650428772,HE
46,11133,1446.0,2148.0,124.0,143.0,0.9453125,0.9707602262496948,HE
47,13117,3695.0,1297.0,90.0,207.0,0.94140625,0.9688578844070436,HE
48,5091,3054.0,307.0,87.0,77.0,0.92578125,0.9678792357444764,HE
49,50331,1047.0,0.0,222.0,430.0,0.96484375,0.9677015542984008,HE
50,20182,1300.0,2300.0,182.0,153.0,0.9296875,0.9670029878616332,HE
51,213780,3130.0,519.0,655.0,524.0,0.9765625,0.9660741090774536,HE
52,5267,2706.0,199.0,96.0,74.0,0.90625,0.965446412563324,HE
53,22689,1193.0,527.0,201.0,141.0,0.95703125,0.9645994901657104,HE
54,105293,3153.0,3427.0,580.0,262.0,0.9609375,0.9644777774810792,HE
55,60514,2468.0,3526.0,545.0,163.0,0.94921875,0.9643862843513488,HE
56,16968,375.0,2967.0,157.0,177.0,0.94921875,0.9643415212631226,HE
57,7507,1549.0,753.0,124.0,125.0,0.94140625,0.9640476107597352,HE
58,6955,2749.0,6.0,91.0,95.0,0.8828125,0.9639626741409302,HE
59,9282,3572.0,1993.0,145.0,128.0,0.8984375,0.9627946019172668,HE
60,15542,1405.0,579.0,154.0,181.0,0.953125,0.9622021317481996,HE
61,17464,2563.0,2935.0,129.0,236.0,0.9375,0.9610134363174438,HE
62,4832,976.0,2317.0,77.0,126.0,0.91796875,0.960641086101532,HE
63,10940,3469.0,1465.0,135.0,104.0,0.91796875,0.9569805860519408,HE
65,26687,1252.0,2300.0,229.0,188.0,0.859375,0.9556484222412108,HE
66,5920,568.0,453.0,148.0,100.0,0.91796875,0.954778015613556,HE
67,105396,1535.0,2532.0,660.0,849.0,0.96875,0.9532818794250488,HE
68,43271,1086.0,1498.0,342.0,257.0,0.9296875,0.9526676535606384,HE
69,73546,1743.0,3553.0,651.0,136.0,0.94921875,0.9525545239448548,HE
70,54514,977.0,1608.0,255.0,337.0,0.9453125,0.9506593942642212,HE
72,163181,2306.0,194.0,385.0,680.0,0.9375,0.9489851593971252,HE
73,7271,607.0,2953.0,84.0,120.0,0.90234375,0.9488521814346312,HE
74,23233,943.0,1947.0,225.0,172.0,0.921875,0.9486404657363892,HE
75,168245,0.0,1448.0,448.0,621.0,0.9453125,0.9483754634857178,HE
76,35732,337.0,797.0,253.0,224.0,0.9140625,0.948323369026184,HE
77,6958,717.0,1965.0,60.0,167.0,0.9140625,0.9476630091667176,HE
78,3457,1601.0,0.0,60.0,86.0,0.8984375,0.9456090927124025,HE
79,5789,693.0,878.0,112.0,113.0,0.8984375,0.945341408252716,HE
80,5889,956.0,1432.0,72.0,97.0,0.89453125,0.9447559118270874,HE
81,74710,1167.0,2743.0,311.0,479.0,0.91796875,0.9432313442230223,HE
82,9352,1610.0,1391.0,184.0,168.0,0.90625,0.9405550956726074,HE
83,13176,741.0,1551.0,138.0,160.0,0.87109375,0.9399837851524352,HE
84,18349,2387.0,2071.0,177.0,354.0,0.91015625,0.9399640560150146,HE
85,5072,837.0,530.0,92.0,78.0,0.91015625,0.93969464302063,HE
86,90156,3058.0,1054.0,436.0,325.0,0.91796875,0.9394248723983764,HE
87,58945,2161.0,543.0,245.0,409.0,0.921875,0.9386213421821594,HE
88,7722,1736.0,0.0,142.0,82.0,0.87890625,0.9379154443740844,HE
89,48611,1442.0,1914.0,262.0,364.0,0.91015625,0.9378647208213806,HE
90,55724,760.0,1418.0,273.0,291.0,0.9140625,0.9376605749130248,HE
91,27127,498.0,2857.0,128.0,284.0,0.91796875,0.9372429847717284,HE
92,6637,3699.0,2104.0,86.0,115.0,0.890625,0.937117040157318,HE
93,19864,401.0,850.0,183.0,166.0,0.875,0.937085747718811,HE
94,6718,775.0,1601.0,80.0,101.0,0.90234375,0.935888171195984,HE
95,6840,1907.0,546.0,107.0,110.0,0.91015625,0.9358447790145874,HE
96,2726,692.0,2916.0,68.0,87.0,0.875,0.9357016086578368,HE
97,56366,1162.0,2744.0,267.0,337.0,0.9453125,0.9353281259536744,HE
99,146420,1415.0,1588.0,505.0,441.0,0.94921875,0.9349882006645204,HE
100,8107,1470.0,2325.0,88.0,142.0,0.83203125,0.9336838126182556,HE
101,2431,3044.0,1861.0,47.0,69.0,0.87890625,0.9334926605224608,HE
102,41029,1082.0,502.0,326.0,174.0,0.71484375,0.9329441785812378,HE
103,77461,2870.0,2736.0,328.0,367.0,0.94140625,0.9328705072402954,HE
104,9130,1612.0,196.0,92.0,150.0,0.9140625,0.93265563249588,HE
105,364331,0.0,2449.0,487.0,1234.0,0.95703125,0.9321474432945251,HE
106,139163,1177.0,509.0,686.0,480.0,0.953125,0.9321433305740356,HE
107,6630,544.0,429.0,176.0,126.0,0.89453125,0.9318678379058838,HE
108,7786,2700.0,197.0,108.0,94.0,0.8828125,0.9294365048408508,HE
109,8402,515.0,2165.0,37.0,348.0,0.83203125,0.9292096495628356,HE
110,13628,2243.0,0.0,180.0,116.0,0.82421875,0.9288094639778136,HE
111,21491,1533.0,2530.0,168.0,270.0,0.8828125,0.9286699891090392,HE
112,11850,167.0,76.0,114.0,156.0,0.90625,0.9279733300209044,HE
113,127916,626.0,2282.0,564.0,855.0,0.9296875,0.9278475046157836,HE
114,51507,637.0,1597.0,226.0,374.0,0.91015625,0.9268025159835817,HE
115,175532,634.0,1678.0,556.0,1459.0,0.9453125,0.926485002040863,HE
116,8941,3197.0,3232.0,121.0,245.0,0.8359375,0.9260892868041992,HE
117,9193,3489.0,2742.0,101.0,136.0,0.90625,0.9256969094276428,HE
118,7526,3519.0,8.0,89.0,135.0,0.87890625,0.925428032875061,HE
119,71010,3593.0,2536.0,192.0,602.0,0.88671875,0.9253340363502502,HE
