id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,441,0.0,0.0,41.0,15.0,0.93359375,0.9732739329338074,ST
2,985,428.0,457.0,48.0,41.0,0.93359375,0.9709709882736206,ST
3,7678,354.0,415.0,124.0,96.0,0.95703125,0.9579895734786988,ST
4,246,37.0,208.0,15.0,19.0,0.87109375,0.9563491940498352,ST
5,4177,426.0,388.0,85.0,110.0,0.96484375,0.9551401734352112,ST
6,18587,413.0,0.0,98.0,220.0,0.98828125,0.9465727806091307,ST
7,7577,206.0,190.0,150.0,65.0,0.94921875,0.943716287612915,ST
8,3286,378.0,214.0,54.0,83.0,0.93359375,0.9433738589286804,ST
9,1735,449.0,458.0,62.0,40.0,0.9140625,0.9388670921325684,ST
10,4054,470.0,265.0,41.0,144.0,0.88671875,0.9384872913360596,ST
11,1047,79.0,118.0,47.0,31.0,0.90234375,0.9351851940155028,ST
12,583,339.0,233.0,37.0,22.0,0.796875,0.9332220554351808,ST
13,1721,27.0,322.0,100.0,121.0,0.8984375,0.9229910969734192,ST
14,4686,44.0,350.0,92.0,106.0,0.89453125,0.9222924709320068,ST
15,3324,326.0,400.0,83.0,96.0,0.88671875,0.9211365580558776,ST
16,317,481.0,389.0,19.0,21.0,0.7265625,0.9207317233085632,ST
17,260,443.0,328.0,17.0,17.0,0.703125,0.9202898740768432,ST
19,24086,1223.0,277.0,148.0,207.0,0.96875,0.9862725734710692,HE
20,6417,1301.0,2051.0,90.0,91.0,0.97265625,0.98591548204422,HE
21,5974,1560.0,1570.0,75.0,113.0,0.96484375,0.9855433702468872,HE
22,87296,3445.0,3375.0,254.0,404.0,0.9765625,0.984885036945343,HE
23,113906,2868.0,3065.0,348.0,444.0,0.98828125,0.9836860299110411,HE
24,116263,2531.0,3139.0,360.0,463.0,0.98828125,0.9829489588737488,HE
25,14116,1400.0,3621.0,148.0,135.0,0.96875,0.982596516609192,HE
26,58971,3225.0,3102.0,229.0,341.0,0.98046875,0.9822644591331482,HE
27,9602,1659.0,1934.0,114.0,173.0,0.9609375,0.981133997440338,HE
28,20561,1685.0,974.0,156.0,190.0,0.96875,0.9807720184326172,HE
29,3488,1614.0,1890.0,67.0,93.0,0.94140625,0.9792554974555968,HE
31,76276,2812.0,3484.0,343.0,295.0,0.98046875,0.9788004159927368,HE
32,28881,3239.0,3448.0,186.0,200.0,0.97265625,0.9786774516105652,HE
33,3792,173.0,1324.0,76.0,63.0,0.91796875,0.9786068201065063,HE
34,2401,50.0,206.0,58.0,53.0,0.9375,0.9781803488731384,HE
35,5745,50.0,2741.0,96.0,79.0,0.93359375,0.9774410128593444,HE
