id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,516,499.0,274.0,12.0,60.0,0.875,0.9582542777061462,ST
2,288,382.0,268.0,14.0,22.0,0.88671875,0.9563758373260498,ST
3,175,179.0,315.0,10.0,18.0,0.8125,0.949999988079071,ST
4,347,298.0,500.0,42.0,11.0,0.828125,0.9491525292396544,ST
5,247,386.0,426.0,14.0,20.0,0.84765625,0.9448819160461426,ST
6,1537,485.0,274.0,26.0,80.0,0.93359375,0.9429296255111694,ST
7,571,245.0,0.0,31.0,22.0,0.84375,0.9404761791229248,ST
8,1001,461.0,75.0,50.0,36.0,0.890625,0.939306378364563,ST
9,474,218.0,339.0,20.0,28.0,0.88671875,0.9386503100395204,ST
10,120,449.0,288.0,11.0,11.0,0.796875,0.9359999895095824,ST
11,340,447.0,121.0,24.0,19.0,0.85546875,0.9353932738304138,ST
12,177,241.0,128.0,8.0,21.0,0.83984375,0.93478262424469,ST
13,370,248.0,38.0,20.0,22.0,0.859375,0.9345549941062928,ST
14,133,0.0,325.0,14.0,10.0,0.8515625,0.9343065619468688,ST
15,211465,61.0,0.0,450.0,511.0,0.9921875,0.9337917566299438,ST
16,391,143.0,427.0,20.0,23.0,0.890625,0.9264705777168274,ST
17,3580,322.0,424.0,54.0,87.0,0.90234375,0.925935924053192,ST
18,48972,0.0,0.0,157.0,511.0,0.9765625,0.9228705167770386,ST
44,38597,442.0,159.0,260.0,216.0,0.9765625,0.9808634519577026,HE
47,77747,395.0,351.0,348.0,333.0,0.97265625,0.9807550311088562,HE
54,25611,1020.0,3309.0,162.0,202.0,0.96875,0.9798600673675536,HE
68,15014,517.0,1760.0,106.0,190.0,0.95703125,0.977613925933838,HE
69,30034,425.0,0.0,297.0,154.0,0.96875,0.9775421619415284,HE
74,8268,981.0,3647.0,104.0,132.0,0.9453125,0.9764607548713684,HE
114,14485,601.0,2200.0,140.0,162.0,0.953125,0.9711021780967712,HE
133,71148,1022.0,3308.0,245.0,451.0,0.94921875,0.9690310955047609,HE
287,54039,736.0,3009.0,311.0,256.0,0.94921875,0.9482158422470092,HE
420,9250,341.0,1297.0,104.0,111.0,0.81640625,0.9271419644355774,HE
451,32164,743.0,2403.0,179.0,251.0,0.92578125,0.921216070652008,HE
