id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,75,451.0,72.0,8.0,9.0,0.84765625,0.9740259647369384,ST
2,86,156.0,340.0,6.0,13.0,0.703125,0.9651162624359132,ST
3,120,144.0,176.0,19.0,7.0,0.83984375,0.9590163826942444,ST
4,253,278.0,313.0,16.0,20.0,0.8671875,0.957198441028595,ST
5,209,0.0,111.0,15.0,15.0,0.9375,0.9483568072319032,ST
6,707,271.0,197.0,29.0,35.0,0.87890625,0.9466484189033508,ST
7,678,235.0,411.0,39.0,35.0,0.90625,0.9442059993743896,ST
8,138,391.0,452.0,12.0,14.0,0.8203125,0.9440559148788452,ST
9,195,234.0,286.0,14.0,15.0,0.890625,0.9411764740943908,ST
10,230,82.0,225.0,21.0,15.0,0.86328125,0.9411764740943908,ST
11,240,0.0,46.0,18.0,15.0,0.77734375,0.9392712712287904,ST
12,927,471.0,14.0,40.0,28.0,0.91015625,0.9376299381256104,ST
13,951,0.0,0.0,21.0,47.0,0.8828125,0.9329949021339417,ST
14,71,115.0,215.0,9.0,10.0,0.796875,0.9324324131011964,ST
15,537,0.0,264.0,24.0,37.0,0.89453125,0.9311594367027284,ST
16,1782,249.0,490.0,101.0,21.0,0.890625,0.9311279654502868,ST
17,189,494.0,319.0,17.0,12.0,0.796875,0.9285714030265808,ST
18,618,471.0,0.0,40.0,17.0,0.90625,0.9285714030265808,ST
19,400,460.0,370.0,30.0,33.0,0.84765625,0.9260143041610718,ST
20,272,500.0,207.0,11.0,29.0,0.76953125,0.9255319237709044,ST
21,256,315.0,281.0,16.0,23.0,0.8515625,0.9253731369972228,ST
22,3148,66.0,423.0,105.0,46.0,0.91796875,0.9247639179229736,ST
23,409,140.0,392.0,27.0,19.0,0.80859375,0.92380952835083,ST
24,582,34.0,41.0,36.0,21.0,0.84765625,0.9228243231773376,ST
25,291,398.0,373.0,19.0,24.0,0.796875,0.9222972989082336,ST
26,441,432.0,324.0,31.0,18.0,0.80859375,0.9219089150428772,ST
