id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,514,0.0,247.0,13.0,44.0,0.9140625,0.9654510617256165,ST
2,1189,337.0,71.0,36.0,46.0,0.94140625,0.9654036164283752,ST
3,706,0.0,0.0,40.0,23.0,0.9609375,0.9653259515762328,ST
4,2773,252.0,478.0,133.0,33.0,0.9140625,0.9565678238868712,ST
5,386,0.0,291.0,12.0,36.0,0.90234375,0.9494949579238892,ST
6,132,258.0,435.0,11.0,19.0,0.8515625,0.9485294222831726,ST
7,353,298.0,445.0,20.0,24.0,0.921875,0.9473684430122375,ST
8,218,235.0,359.0,18.0,16.0,0.8125,0.9454545378684998,ST
9,15325,326.0,348.0,140.0,157.0,0.96484375,0.9443177580833436,ST
10,8139,0.0,144.0,92.0,108.0,0.95703125,0.938685417175293,ST
11,1266,0.0,325.0,45.0,41.0,0.93359375,0.9382622241973876,ST
12,394,386.0,347.0,28.0,19.0,0.8828125,0.935960590839386,ST
13,1213,324.0,409.0,30.0,59.0,0.90625,0.9329608678817748,ST
14,299,27.0,364.0,21.0,18.0,0.86328125,0.9311475157737732,ST
15,657,293.0,88.0,36.0,32.0,0.90625,0.9300291538238524,ST
16,331,354.0,284.0,24.0,25.0,0.8671875,0.9298245906829834,ST
17,1210,280.0,31.0,38.0,45.0,0.92578125,0.9296000003814696,ST
18,2305,271.0,248.0,66.0,54.0,0.92578125,0.927409291267395,ST
19,186,253.0,303.0,18.0,13.0,0.86328125,0.9263157844543456,ST
20,156,448.0,221.0,13.0,13.0,0.77734375,0.92592591047287,ST
21,207,262.0,344.0,16.0,16.0,0.85546875,0.9252336621284484,ST
22,2365,473.0,416.0,38.0,70.0,0.90625,0.924907684326172,ST
23,20757,357.0,20.0,154.0,199.0,0.97265625,0.9247026443481444,ST
24,103,425.0,17.0,11.0,10.0,0.8671875,0.9245283007621764,ST
25,280,51.0,342.0,23.0,15.0,0.83984375,0.9238754510879515,ST
26,1113,243.0,247.0,35.0,45.0,0.8984375,0.9235447645187378,ST
27,2769,76.0,131.0,51.0,99.0,0.90234375,0.9219292402267456,ST
28,4252,272.0,195.0,119.0,62.0,0.921875,0.9212669730186462,ST
29,1078,209.0,120.0,56.0,29.0,0.875,0.9203935861587524,ST
30,1500,262.0,0.0,39.0,60.0,0.8828125,0.9203821420669556,ST
31,285,480.0,0.0,31.0,14.0,0.79296875,0.9200000166893004,ST
32,101185,796.0,3193.0,406.0,334.0,0.98828125,0.9900071620941162,HE
33,60628,1047.0,1003.0,313.0,251.0,0.98828125,0.9890254139900208,HE
34,10681,779.0,1511.0,120.0,120.0,0.96484375,0.9853118658065796,HE
35,6386,3600.0,1669.0,90.0,88.0,0.92578125,0.9849191308021544,HE
36,23162,1002.0,1396.0,171.0,168.0,0.98046875,0.9845718741416932,HE
37,22941,1730.0,1720.0,196.0,187.0,0.9765625,0.9844709634780884,HE
39,15870,367.0,471.0,122.0,171.0,0.97265625,0.984135925769806,HE
40,30029,0.0,3103.0,249.0,225.0,0.96875,0.9833943843841552,HE
41,54434,2348.0,0.0,447.0,180.0,0.98828125,0.9828528761863708,HE
42,35837,2455.0,626.0,204.0,246.0,0.97265625,0.9825745224952698,HE
43,17269,203.0,210.0,156.0,154.0,0.97265625,0.9823201894760132,HE
45,9363,937.0,893.0,100.0,151.0,0.9609375,0.981787383556366,HE
47,35022,511.0,519.0,214.0,234.0,0.9765625,0.9815956354141236,HE
48,7828,0.0,2381.0,88.0,125.0,0.95703125,0.9815025925636292,HE
49,12116,1139.0,2976.0,99.0,151.0,0.9765625,0.9812999963760376,HE
50,12179,1041.0,1573.0,146.0,114.0,0.96484375,0.9812378287315368,HE
51,7878,916.0,695.0,118.0,83.0,0.95703125,0.9811581373214722,HE
52,58058,1746.0,1835.0,293.0,309.0,0.97265625,0.9808086156845092,HE
53,21425,1401.0,1148.0,203.0,150.0,0.97265625,0.980484664440155,HE
54,85400,2469.0,1319.0,362.0,341.0,0.984375,0.98017555475235,HE
55,11072,3506.0,2758.0,115.0,114.0,0.9375,0.9801342487335204,HE
56,8027,927.0,0.0,137.0,75.0,0.953125,0.9800295829772948,HE
57,31721,966.0,1212.0,264.0,171.0,0.9765625,0.9784473180770874,HE
58,11370,2732.0,1410.0,119.0,119.0,0.96875,0.9783459305763244,HE
60,24650,830.0,1096.0,217.0,164.0,0.96875,0.978102207183838,HE
61,32716,572.0,2067.0,268.0,152.0,0.97265625,0.9779216051101683,HE
62,12269,436.0,2421.0,128.0,119.0,0.94921875,0.9775217771530152,HE
63,40748,767.0,1852.0,213.0,303.0,0.96875,0.9772021770477296,HE
64,34837,78.0,2767.0,172.0,269.0,0.97265625,0.976934850215912,HE
65,13687,1098.0,0.0,194.0,100.0,0.95703125,0.9769086241722108,HE
66,23065,275.0,2870.0,167.0,175.0,0.9765625,0.9767770767211914,HE
67,17223,616.0,1916.0,157.0,149.0,0.96875,0.9764705896377563,HE
68,19335,2117.0,1189.0,154.0,188.0,0.95703125,0.976134479045868,HE
69,17259,2869.0,469.0,154.0,147.0,0.95703125,0.9761332273483276,HE
70,44504,1289.0,47.0,292.0,225.0,0.9453125,0.9760932326316832,HE
71,8426,926.0,189.0,113.0,106.0,0.95703125,0.9756069183349608,HE
72,50450,1253.0,1648.0,258.0,242.0,0.96484375,0.9753758311271667,HE
73,33362,1486.0,470.0,249.0,182.0,0.96875,0.975374400615692,HE
74,14555,2946.0,292.0,114.0,186.0,0.94921875,0.9753681421279908,HE
75,18012,956.0,2989.0,156.0,174.0,0.96875,0.975364863872528,HE
76,38281,967.0,1670.0,256.0,234.0,0.96875,0.9751115441322328,HE
77,13242,879.0,2806.0,161.0,148.0,0.9609375,0.9750987887382508,HE
78,24701,1582.0,1998.0,135.0,233.0,0.9609375,0.9750969409942628,HE
79,14386,106.0,2041.0,143.0,130.0,0.9609375,0.9748798608779908,HE
80,28464,628.0,636.0,235.0,226.0,0.96484375,0.9748100638389589,HE
81,39409,0.0,0.0,290.0,175.0,0.93359375,0.9747591614723206,HE
82,42119,1847.0,2827.0,246.0,225.0,0.9609375,0.97458678483963,HE
83,2562,3606.0,2105.0,58.0,58.0,0.91796875,0.9745566844940186,HE
86,43263,691.0,799.0,263.0,232.0,0.96484375,0.9738175868988036,HE
87,34021,631.0,2608.0,207.0,230.0,0.96484375,0.9734546542167664,HE
89,41684,2107.0,269.0,225.0,298.0,0.96875,0.973397970199585,HE
90,13862,1203.0,3382.0,146.0,134.0,0.94140625,0.9731634259223938,HE
91,8320,2206.0,0.0,126.0,80.0,0.94140625,0.9727229475975036,HE
92,19485,56.0,893.0,213.0,126.0,0.94140625,0.972610354423523,HE
93,23040,290.0,2248.0,145.0,218.0,0.9609375,0.9723565578460692,HE
94,11810,0.0,180.0,98.0,160.0,0.94140625,0.9722986817359924,HE
95,11099,2153.0,3283.0,143.0,109.0,0.93359375,0.9717509150505066,HE
96,10343,3398.0,2440.0,114.0,115.0,0.94140625,0.9711675643920898,HE
97,9953,611.0,2542.0,115.0,119.0,0.9453125,0.9711291193962096,HE
98,8076,1613.0,1715.0,108.0,122.0,0.94140625,0.9708714485168456,HE
99,21961,639.0,174.0,200.0,186.0,0.9609375,0.9706146121025084,HE
100,21102,415.0,1882.0,221.0,146.0,0.9609375,0.9705896377563475,HE
101,4744,1395.0,2705.0,68.0,90.0,0.9375,0.9704843163490297,HE
102,8839,517.0,2590.0,93.0,123.0,0.9453125,0.9703587889671326,HE
103,20119,946.0,1998.0,160.0,173.0,0.96484375,0.9703533053398132,HE
104,16811,583.0,1777.0,170.0,131.0,0.94921875,0.9703330397605896,HE
105,37796,743.0,1590.0,241.0,292.0,0.95703125,0.9700445532798768,HE
106,13107,1222.0,2872.0,167.0,105.0,0.95703125,0.9697220325469972,HE
107,5844,2316.0,2471.0,85.0,87.0,0.91015625,0.969599723815918,HE
108,6746,796.0,494.0,97.0,98.0,0.94921875,0.9693430662155152,HE
109,32158,713.0,2203.0,222.0,295.0,0.95703125,0.9693042635917664,HE
110,15930,176.0,2508.0,131.0,162.0,0.94921875,0.96914803981781,HE
111,11805,164.0,2254.0,141.0,121.0,0.94921875,0.969125509262085,HE
112,3730,1561.0,2902.0,84.0,62.0,0.92578125,0.9690966606140136,HE
113,21971,3189.0,3689.0,510.0,90.0,0.94921875,0.9689936637878418,HE
114,60584,0.0,2378.0,309.0,293.0,0.94921875,0.9689877033233644,HE
117,40008,2274.0,2511.0,293.0,233.0,0.96875,0.968328893184662,HE
118,13742,2494.0,3518.0,155.0,135.0,0.953125,0.9676933884620668,HE
119,14671,1544.0,324.0,142.0,134.0,0.94921875,0.9675516486167908,HE
120,25692,1453.0,1241.0,216.0,180.0,0.9609375,0.9674765467643738,HE
121,21524,1172.0,821.0,232.0,184.0,0.94921875,0.9674235582351683,HE
123,10598,935.0,555.0,109.0,119.0,0.93359375,0.9670166373252868,HE
124,19141,1957.0,2629.0,152.0,174.0,0.9453125,0.966911554336548,HE
125,9237,1525.0,2488.0,111.0,110.0,0.95703125,0.9669008255004884,HE
126,11972,599.0,83.0,143.0,114.0,0.92578125,0.9668939709663392,HE
127,12843,823.0,127.0,132.0,134.0,0.92578125,0.966470181941986,HE
128,8546,1656.0,3428.0,121.0,125.0,0.9375,0.966436803340912,HE
129,12690,1325.0,736.0,174.0,108.0,0.91796875,0.9661502838134766,HE
130,38528,1255.0,3041.0,198.0,279.0,0.97265625,0.9660723209381104,HE
131,53465,3464.0,3070.0,235.0,320.0,0.94921875,0.965925395488739,HE
132,12595,1736.0,1054.0,138.0,138.0,0.94921875,0.96565181016922,HE
133,14025,509.0,799.0,148.0,147.0,0.92578125,0.9655801057815552,HE
136,26271,1683.0,2366.0,177.0,216.0,0.95703125,0.9648263454437256,HE
137,9851,918.0,432.0,114.0,111.0,0.94921875,0.9646812081336976,HE
138,7205,2269.0,2963.0,123.0,93.0,0.921875,0.9644026160240172,HE
139,5957,2015.0,1200.0,95.0,88.0,0.89453125,0.9642091393470764,HE
140,41421,0.0,181.0,225.0,316.0,0.9609375,0.9640325307846068,HE
141,4465,2916.0,3685.0,98.0,57.0,0.92578125,0.9639243483543396,HE
142,36931,531.0,2229.0,284.0,172.0,0.953125,0.9638480544090272,HE
143,31484,2764.0,2128.0,186.0,237.0,0.95703125,0.9635677933692932,HE
144,23276,454.0,800.0,202.0,181.0,0.94140625,0.9633735418319702,HE
145,40108,2349.0,2998.0,201.0,306.0,0.94921875,0.963305652141571,HE
146,77523,3411.0,3307.0,288.0,357.0,0.97265625,0.963164746761322,HE
147,8937,472.0,2870.0,105.0,108.0,0.94921875,0.962967038154602,HE
149,7072,1124.0,3138.0,106.0,90.0,0.94921875,0.9627777934074402,HE
151,10784,981.0,2739.0,113.0,131.0,0.9296875,0.962615966796875,HE
152,8217,2347.0,2757.0,120.0,85.0,0.93359375,0.9623316526412964,HE
153,22491,94.0,1862.0,171.0,168.0,0.9453125,0.9622748494148254,HE
154,7095,2393.0,261.0,96.0,92.0,0.9296875,0.9622406363487244,HE
155,8137,1248.0,2698.0,111.0,90.0,0.93359375,0.9615755081176758,HE
156,38351,275.0,2770.0,168.0,276.0,0.94140625,0.9612305760383606,HE
157,8809,2106.0,2569.0,96.0,113.0,0.9375,0.9611747860908508,HE
158,7268,2059.0,833.0,94.0,99.0,0.9296875,0.9609427452087402,HE
159,10052,437.0,2084.0,109.0,118.0,0.9453125,0.9608034491539,HE
160,63274,117.0,2133.0,321.0,333.0,0.953125,0.960799515247345,HE
161,22868,845.0,2327.0,185.0,193.0,0.94921875,0.9607818126678468,HE
162,9158,1587.0,1551.0,95.0,135.0,0.94140625,0.960620641708374,HE
163,16798,693.0,463.0,200.0,130.0,0.9453125,0.960436463356018,HE
165,8452,478.0,114.0,101.0,97.0,0.9140625,0.960218071937561,HE
166,5551,2177.0,2735.0,100.0,86.0,0.9140625,0.9601058959960938,HE
167,7975,2618.0,2267.0,99.0,109.0,0.9296875,0.9596319198608398,HE
169,7402,2148.0,2835.0,101.0,100.0,0.92578125,0.9591270089149476,HE
170,15803,1654.0,2757.0,155.0,147.0,0.9375,0.958814024925232,HE
171,12189,1755.0,366.0,117.0,133.0,0.9453125,0.9586544632911682,HE
173,5102,3112.0,2223.0,76.0,92.0,0.90234375,0.9582772254943848,HE
174,15045,2935.0,2315.0,144.0,152.0,0.93359375,0.9578995108604432,HE
175,14188,1060.0,552.0,120.0,155.0,0.9453125,0.9570493102073668,HE
176,140970,0.0,402.0,453.0,499.0,0.96875,0.956877052783966,HE
178,28410,980.0,2700.0,211.0,210.0,0.9375,0.9562028646469116,HE
179,18912,0.0,3588.0,142.0,191.0,0.90234375,0.956182897090912,HE
181,19628,1138.0,1977.0,143.0,183.0,0.93359375,0.9560861587524414,HE
182,9974,2735.0,1652.0,116.0,111.0,0.88671875,0.9559587836265564,HE
184,30272,20.0,3307.0,193.0,294.0,0.9609375,0.9557148218154908,HE
185,17346,1687.0,3039.0,152.0,181.0,0.91796875,0.9555530548095704,HE
186,9257,1628.0,2270.0,107.0,125.0,0.91015625,0.9555391073226928,HE
188,9020,444.0,1775.0,136.0,128.0,0.921875,0.9548652172088624,HE
189,11303,1392.0,656.0,178.0,109.0,0.9375,0.9546751976013184,HE
190,8724,2451.0,2666.0,125.0,121.0,0.921875,0.9546675682067872,HE
191,10179,1495.0,3414.0,114.0,118.0,0.8984375,0.9546589851379396,HE
192,21316,383.0,201.0,161.0,235.0,0.953125,0.9546371698379515,HE
194,19885,2372.0,2089.0,168.0,177.0,0.9296875,0.9545052647590636,HE
195,37804,2316.0,106.0,243.0,241.0,0.953125,0.9541272521018982,HE
197,14471,1353.0,467.0,157.0,128.0,0.93359375,0.9533755779266356,HE
198,2480,2972.0,2095.0,57.0,54.0,0.90625,0.952625334262848,HE
199,16017,2089.0,1004.0,176.0,137.0,0.90625,0.952119529247284,HE
201,9644,1104.0,277.0,113.0,122.0,0.890625,0.9517157673835754,HE
202,16326,1477.0,3139.0,152.0,158.0,0.91015625,0.951659083366394,HE
205,25421,1137.0,1976.0,220.0,185.0,0.859375,0.9504312872886658,HE
206,13320,1667.0,1572.0,148.0,153.0,0.8984375,0.9503732919692992,HE
207,10872,1301.0,1231.0,117.0,139.0,0.92578125,0.9503584504127502,HE
208,8102,841.0,2911.0,114.0,96.0,0.91015625,0.9501625299453736,HE
209,19104,920.0,286.0,179.0,175.0,0.91796875,0.950137495994568,HE
210,23628,0.0,709.0,152.0,293.0,0.90234375,0.9500061869621276,HE
211,4353,2522.0,2193.0,63.0,146.0,0.89453125,0.949832022190094,HE
213,10237,2017.0,1162.0,114.0,128.0,0.89453125,0.9494259357452391,HE
214,6142,1231.0,35.0,125.0,110.0,0.90625,0.9488564133644104,HE
215,5526,1552.0,802.0,96.0,84.0,0.890625,0.948853611946106,HE
216,16733,1542.0,1071.0,200.0,205.0,0.94140625,0.9485435485839844,HE
217,38217,1432.0,1458.0,250.0,232.0,0.94921875,0.9485207796096802,HE
218,9355,2289.0,782.0,111.0,114.0,0.91015625,0.9481180906295776,HE
219,3964,337.0,350.0,85.0,81.0,0.87109375,0.9480934739112854,HE
220,11410,0.0,373.0,238.0,177.0,0.91796875,0.9478579759597778,HE
221,11314,443.0,2764.0,128.0,112.0,0.90625,0.947835087776184,HE
222,10131,1623.0,1153.0,118.0,124.0,0.8828125,0.9477124214172364,HE
223,3339,2247.0,1123.0,66.0,77.0,0.890625,0.9475982785224916,HE
224,23134,824.0,131.0,218.0,166.0,0.9375,0.9475545287132264,HE
225,27660,471.0,3203.0,184.0,313.0,0.953125,0.9474350810050964,HE
226,4971,2013.0,368.0,90.0,73.0,0.86328125,0.94743013381958,HE
227,7481,0.0,1804.0,91.0,100.0,0.87890625,0.9473410248756408,HE
228,44111,692.0,2806.0,350.0,200.0,0.93359375,0.9466840624809264,HE
229,16158,1844.0,1531.0,135.0,162.0,0.94140625,0.9464489221572876,HE
230,32012,1771.0,1084.0,259.0,250.0,0.94140625,0.9460304975509644,HE
231,10041,1020.0,2478.0,117.0,112.0,0.890625,0.9460219144821168,HE
232,20949,2707.0,1889.0,163.0,171.0,0.90234375,0.945692539215088,HE
233,20195,541.0,336.0,183.0,174.0,0.91015625,0.9455726742744446,HE
234,8570,1981.0,995.0,122.0,100.0,0.90625,0.9455697536468506,HE
235,29023,919.0,1996.0,189.0,251.0,0.87109375,0.9454612731933594,HE
236,8271,1930.0,95.0,96.0,110.0,0.90625,0.9452151656150818,HE
238,23891,691.0,2866.0,264.0,136.0,0.9296875,0.9447538256645204,HE
239,30231,2393.0,1006.0,181.0,299.0,0.90234375,0.9444819688796996,HE
240,10809,274.0,0.0,146.0,94.0,0.91015625,0.9444194436073304,HE
241,58542,2453.0,3295.0,217.0,358.0,0.921875,0.9439222812652588,HE
242,69446,2170.0,1833.0,279.0,320.0,0.9140625,0.9437110424041748,HE
243,3758,2382.0,3353.0,67.0,73.0,0.90234375,0.9435567259788512,HE
244,4562,506.0,335.0,63.0,117.0,0.89453125,0.943532943725586,HE
245,25618,1543.0,3422.0,235.0,250.0,0.9296875,0.9435220956802368,HE
246,5089,3142.0,2346.0,164.0,84.0,0.85546875,0.9431297779083252,HE
248,52428,1435.0,1458.0,250.0,344.0,0.92578125,0.9428661465644836,HE
249,6027,326.0,131.0,106.0,78.0,0.87890625,0.9428249597549438,HE
250,4545,1246.0,3536.0,104.0,84.0,0.875,0.9425949454307556,HE
251,15228,2078.0,2225.0,211.0,99.0,0.92578125,0.942193567752838,HE
252,20824,1897.0,0.0,253.0,119.0,0.8671875,0.9421533942222596,HE
253,18850,1302.0,906.0,192.0,185.0,0.92578125,0.9420245289802552,HE
254,24873,2153.0,688.0,249.0,206.0,0.89453125,0.9419026970863342,HE
255,66292,273.0,2763.0,304.0,283.0,0.77734375,0.9418814182281494,HE
256,8588,1878.0,1379.0,91.0,120.0,0.90234375,0.941794753074646,HE
257,13329,0.0,507.0,111.0,177.0,0.87890625,0.941724956035614,HE
258,60486,693.0,728.0,296.0,304.0,0.9296875,0.941249132156372,HE
259,56438,659.0,1261.0,232.0,388.0,0.92578125,0.9411572813987732,HE
261,6710,1835.0,2258.0,121.0,68.0,0.875,0.9405624866485596,HE
262,22807,1122.0,2974.0,118.0,255.0,0.86328125,0.9402902722358704,HE
263,12777,354.0,2627.0,147.0,131.0,0.90234375,0.9402194619178772,HE
265,12257,0.0,2923.0,98.0,171.0,0.8984375,0.939206838607788,HE
267,13643,2401.0,1113.0,139.0,176.0,0.87890625,0.9387030601501464,HE
268,24822,1246.0,2681.0,218.0,146.0,0.87890625,0.938223958015442,HE
269,9502,1866.0,2372.0,107.0,116.0,0.90234375,0.9381369948387146,HE
270,11402,1231.0,2356.0,110.0,146.0,0.93359375,0.9380786418914796,HE
271,19770,1732.0,133.0,166.0,202.0,0.93359375,0.9380539655685424,HE
272,10284,1581.0,2631.0,171.0,107.0,0.87109375,0.9380122423171996,HE
273,18394,1190.0,1487.0,214.0,147.0,0.92578125,0.9374078512191772,HE
274,21586,1187.0,1451.0,171.0,183.0,0.87890625,0.9373430013656616,HE
275,5425,1443.0,1946.0,94.0,82.0,0.9140625,0.937176525592804,HE
276,30032,1542.0,3358.0,284.0,314.0,0.7890625,0.9371113777160645,HE
277,7323,615.0,345.0,112.0,98.0,0.91796875,0.937053680419922,HE
278,18012,1222.0,2819.0,169.0,158.0,0.875,0.9368653893470764,HE
279,39033,1844.0,1449.0,238.0,244.0,0.86328125,0.9367644786834716,HE
280,16160,564.0,1361.0,91.0,266.0,0.8515625,0.9361791014671326,HE
281,26161,3155.0,2561.0,280.0,170.0,0.9140625,0.935957133769989,HE
282,2385,669.0,2396.0,65.0,60.0,0.89453125,0.9358245134353638,HE
284,29436,1866.0,492.0,172.0,214.0,0.8203125,0.9357095956802368,HE
285,32751,93.0,1855.0,254.0,175.0,0.9296875,0.9354413151741028,HE
286,9554,1351.0,2084.0,107.0,132.0,0.9140625,0.9350912570953368,HE
287,41100,1764.0,492.0,273.0,215.0,0.89453125,0.935037076473236,HE
288,5899,1751.0,1327.0,92.0,83.0,0.828125,0.9349539875984192,HE
289,3115,2838.0,2428.0,64.0,65.0,0.87109375,0.9347623586654664,HE
290,25168,1847.0,1535.0,218.0,159.0,0.93359375,0.9346392750740052,HE
292,3885,1296.0,2062.0,60.0,82.0,0.875,0.9345282316207886,HE
293,35826,1682.0,2366.0,282.0,215.0,0.91015625,0.9345107674598694,HE
294,20260,2961.0,2681.0,177.0,200.0,0.90234375,0.9344567656517028,HE
295,81215,2472.0,1671.0,298.0,452.0,0.9296875,0.93440043926239,HE
296,10242,3219.0,1516.0,109.0,129.0,0.8515625,0.9338874220848083,HE
297,24158,0.0,446.0,205.0,233.0,0.8828125,0.933504045009613,HE
298,16177,2279.0,2757.0,189.0,143.0,0.81640625,0.9331779479980468,HE
299,35374,1493.0,2236.0,240.0,213.0,0.91796875,0.9329000115394592,HE
300,4263,1265.0,2260.0,84.0,83.0,0.8828125,0.9321687817573548,HE
301,38010,1918.0,721.0,278.0,211.0,0.8515625,0.9319499731063844,HE
302,89226,1252.0,3025.0,431.0,299.0,0.94921875,0.9318760633468628,HE
303,4339,1856.0,3064.0,97.0,58.0,0.84765625,0.931656301021576,HE
304,51122,1979.0,1934.0,234.0,332.0,0.91015625,0.9312710762023926,HE
