id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,1187,463.0,0.0,48.0,34.0,0.9296875,0.9767827391624452,ST
2,2264,305.0,0.0,102.0,30.0,0.93359375,0.970780611038208,ST
3,578,494.0,364.0,17.0,44.0,0.9375,0.9659284353256226,ST
4,4262,224.0,124.0,79.0,67.0,0.9765625,0.9634146094322203,ST
5,683,153.0,17.0,31.0,28.0,0.93359375,0.9626972675323486,ST
6,6835,287.0,370.0,94.0,93.0,0.96875,0.9600114822387696,ST
7,1046,78.0,214.0,30.0,50.0,0.9375,0.9595103859901428,ST
8,267,305.0,48.0,15.0,20.0,0.91015625,0.9594095945358276,ST
9,579,99.0,287.0,31.0,24.0,0.9140625,0.9576988220214844,ST
10,2123,45.0,1.0,53.0,51.0,0.9296875,0.9548178911209106,ST
11,233,222.0,406.0,13.0,22.0,0.8671875,0.9537814855575562,ST
12,673,489.0,363.0,22.0,50.0,0.91015625,0.9521738886833192,ST
13,770,90.0,105.0,34.0,32.0,0.92578125,0.951898753643036,ST
14,1682,459.0,338.0,52.0,44.0,0.921875,0.9488669633865356,ST
15,169,420.0,298.0,12.0,15.0,0.82421875,0.9485714435577391,ST
16,3225,448.0,91.0,63.0,75.0,0.9375,0.9480676054954528,ST
17,305,153.0,200.0,21.0,16.0,0.87109375,0.9467084407806396,ST
18,1531,215.0,0.0,68.0,32.0,0.93359375,0.9459974765777588,ST
19,2225,276.0,469.0,82.0,42.0,0.921875,0.9456855058670044,ST
20,767,132.0,26.0,29.0,33.0,0.890625,0.9452229142189026,ST
21,922,353.0,0.0,40.0,28.0,0.8984375,0.9450317025184632,ST
22,568,287.0,0.0,26.0,32.0,0.890625,0.9438775777816772,ST
23,909,114.0,58.0,39.0,29.0,0.88671875,0.943736732006073,ST
24,445,323.0,280.0,28.0,19.0,0.90625,0.9428571462631226,ST
25,298,433.0,11.0,20.0,30.0,0.7890625,0.9411764740943908,ST
26,1117,418.0,346.0,38.0,37.0,0.87890625,0.9399999976158142,ST
27,2541,451.0,20.0,55.0,58.0,0.91796875,0.9386199116706848,ST
28,424,310.0,193.0,23.0,21.0,0.890625,0.9383561611175536,ST
29,251,234.0,237.0,16.0,21.0,0.859375,0.938223958015442,ST
30,1246,383.0,267.0,48.0,45.0,0.91015625,0.937548816204071,ST
31,236,499.0,341.0,12.0,22.0,0.9140625,0.9352226853370668,ST
32,1999,343.0,471.0,71.0,40.0,0.8984375,0.934402346611023,ST
33,1531,379.0,0.0,53.0,35.0,0.87109375,0.9343848824501038,ST
34,341,93.0,57.0,23.0,17.0,0.87109375,0.9327731132507324,ST
35,242,42.0,181.0,19.0,14.0,0.84375,0.932539701461792,ST
36,711,222.0,288.0,35.0,30.0,0.84765625,0.9324324131011964,ST
37,1036,235.0,405.0,48.0,31.0,0.88671875,0.9323943853378296,ST
38,514,396.0,400.0,22.0,30.0,0.8359375,0.929791271686554,ST
39,910,342.0,26.0,50.0,33.0,0.875,0.9272918701171876,ST
40,464,320.0,220.0,24.0,24.0,0.87109375,0.9270833134651184,ST
41,132,252.0,326.0,15.0,11.0,0.8125,0.9270073175430298,ST
42,2632,447.0,377.0,64.0,62.0,0.8828125,0.9269806742668152,ST
43,1093,0.0,425.0,23.0,67.0,0.87109375,0.9268722534179688,ST
44,236,499.0,209.0,12.0,23.0,0.8671875,0.9268292784690856,ST
45,434,255.0,96.0,28.0,19.0,0.89453125,0.926503360271454,ST
46,1073,382.0,361.0,35.0,39.0,0.87890625,0.926325261592865,ST
47,597,28.0,422.0,28.0,27.0,0.87109375,0.9260450005531312,ST
48,453,463.0,0.0,32.0,17.0,0.83203125,0.9256899952888488,ST
49,735,38.0,356.0,28.0,31.0,0.8359375,0.9255874752998352,ST
50,998,89.0,377.0,31.0,45.0,0.85546875,0.9251439571380616,ST
51,302,278.0,288.0,21.0,20.0,0.82421875,0.9245283007621764,ST
52,319,451.0,415.0,20.0,19.0,0.83984375,0.9244713187217712,ST
53,2389,465.0,144.0,46.0,73.0,0.91015625,0.9233871102333068,ST
54,473,21.0,457.0,21.0,28.0,0.80859375,0.9230769276618958,ST
55,2984,213.0,356.0,72.0,54.0,0.9140625,0.9228543639183044,ST
56,3332,388.0,118.0,65.0,73.0,0.90234375,0.922833263874054,ST
57,722,168.0,0.0,45.0,21.0,0.84765625,0.9225634336471558,ST
58,2072,406.0,180.0,56.0,52.0,0.8828125,0.921903908252716,ST
59,1679,360.0,456.0,69.0,50.0,0.8671875,0.9215349555015564,ST
60,317,281.0,290.0,19.0,22.0,0.86328125,0.9212121367454528,ST
61,708,419.0,362.0,38.0,21.0,0.86328125,0.9209115505218506,ST
62,2217,0.0,128.0,40.0,86.0,0.91015625,0.9207579493522644,ST
63,1836,89.0,374.0,57.0,48.0,0.90625,0.920519471168518,ST
64,1155,107.0,431.0,50.0,37.0,0.86328125,0.9201995134353638,ST
65,1120,347.0,186.0,36.0,48.0,0.89453125,0.9201030731201172,ST
66,52222,0.0,2828.0,214.0,303.0,0.98046875,0.9886525869369508,HE
67,18844,464.0,3646.0,220.0,111.0,0.9765625,0.9873932003974916,HE
68,11894,0.0,1807.0,87.0,179.0,0.96875,0.9872190952301024,HE
69,36164,2925.0,688.0,275.0,174.0,0.98046875,0.9870336651802064,HE
71,52622,278.0,2061.0,231.0,358.0,0.984375,0.9859261512756348,HE
72,36396,2900.0,2952.0,194.0,239.0,0.9765625,0.9855139851570128,HE
