id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,1,99.0,160.0,0.0,0.0,0.7265625,1.0,ST
2,97,159.0,430.0,10.0,11.0,0.85546875,0.9795918464660645,ST
3,402,454.0,310.0,24.0,22.0,0.94140625,0.9754902124404908,ST
4,6952,42.0,26.0,110.0,86.0,0.98046875,0.96833473443985,ST
5,1401,32.0,477.0,53.0,34.0,0.94140625,0.9669479727745056,ST
6,374,481.0,464.0,14.0,31.0,0.91015625,0.963350772857666,ST
7,648,371.0,378.0,27.0,27.0,0.92578125,0.9622356295585632,ST
8,248,108.0,499.0,27.0,12.0,0.890625,0.9604743123054504,ST
9,885,0.0,483.0,34.0,28.0,0.90625,0.9558011293411256,ST
10,550,321.0,86.0,34.0,22.0,0.9140625,0.9551166892051696,ST
11,172,0.0,0.0,23.0,11.0,0.85546875,0.9548022747039796,ST
12,1974,314.0,0.0,60.0,40.0,0.93359375,0.954522967338562,ST
13,843,143.0,0.0,30.0,38.0,0.890625,0.953542411327362,ST
14,305,466.0,362.0,19.0,19.0,0.8828125,0.9519230723381042,ST
15,1003,428.0,261.0,33.0,35.0,0.91796875,0.9505813717842102,ST
16,367,298.0,18.0,16.0,27.0,0.890625,0.948924720287323,ST
17,301,403.0,29.0,19.0,20.0,0.89453125,0.9478827118873596,ST
18,492,215.0,482.0,30.0,19.0,0.89453125,0.9467455744743348,ST
19,430,283.0,361.0,33.0,35.0,0.8984375,0.9458239078521729,ST
20,323,367.0,204.0,21.0,20.0,0.84765625,0.9454545378684998,ST
21,369,286.0,485.0,19.0,22.0,0.875,0.945026159286499,ST
22,298,498.0,483.0,13.0,28.0,0.90234375,0.9448052048683168,ST
23,1016,403.0,380.0,36.0,34.0,0.90234375,0.9427480697631836,ST
24,364,323.0,194.0,20.0,23.0,0.875,0.9413333535194396,ST
25,1414,402.0,363.0,37.0,51.0,0.89453125,0.9406896829605104,ST
26,693,488.0,361.0,23.0,36.0,0.84765625,0.9401113986968994,ST
27,970,0.0,386.0,26.0,42.0,0.89453125,0.939060926437378,ST
28,3354,370.0,474.0,109.0,37.0,0.92578125,0.9378433227539062,ST
29,818,453.0,163.0,27.0,36.0,0.859375,0.936170220375061,ST
30,3290,240.0,13.0,63.0,85.0,0.93359375,0.9357121586799622,ST
31,722,256.0,73.0,36.0,25.0,0.89453125,0.9353970289230348,ST
32,135,72.0,296.0,6.0,33.0,0.8046875,0.93478262424469,ST
33,1434,432.0,160.0,48.0,39.0,0.9296875,0.9330628514289856,ST
34,303,359.0,256.0,20.0,18.0,0.90234375,0.9329073429107666,ST
35,287,281.0,433.0,20.0,19.0,0.87890625,0.9328858852386476,ST
36,297,336.0,349.0,18.0,19.0,0.87890625,0.9320388436317444,ST
37,1658,464.0,244.0,47.0,45.0,0.8828125,0.9291521310806274,ST
38,1136,248.0,237.0,31.0,52.0,0.8671875,0.9291139245033264,ST
39,497,237.0,331.0,24.0,28.0,0.8515625,0.9287090301513672,ST
40,1872,0.0,384.0,27.0,101.0,0.875,0.9286083579063416,ST
41,68,433.0,455.0,9.0,8.0,0.7890625,0.9285714030265808,ST
42,361,200.0,455.0,17.0,26.0,0.8671875,0.9281914830207824,ST
43,2290,240.0,14.0,63.0,56.0,0.8984375,0.9266247153282166,ST
44,831,28.0,0.0,51.0,22.0,0.859375,0.9266055226325988,ST
45,2135,416.0,0.0,93.0,39.0,0.875,0.9262630939483644,ST
46,685,39.0,432.0,28.0,32.0,0.8984375,0.92587411403656,ST
47,785,90.0,165.0,39.0,27.0,0.859375,0.923645317554474,ST
48,984,467.0,212.0,35.0,34.0,0.87890625,0.9229268431663512,ST
49,1154,486.0,436.0,25.0,75.0,0.88671875,0.9220563769340516,ST
50,1497,323.0,419.0,41.0,51.0,0.83203125,0.9219449758529664,ST
51,727,380.0,124.0,28.0,32.0,0.828125,0.920844316482544,ST
52,1324,464.0,389.0,47.0,39.0,0.86328125,0.9206695556640624,ST
53,290,398.0,196.0,20.0,22.0,0.8359375,0.9205297827720642,ST
54,2542,0.0,164.0,77.0,41.0,0.90234375,0.9200603365898132,ST
55,9558,3146.0,0.0,148.0,75.0,0.9609375,0.9873048663139344,HE
56,16478,0.0,41.0,121.0,179.0,0.96875,0.9868532419204712,HE
57,35298,682.0,1921.0,224.0,202.0,0.98046875,0.9867443442344666,HE
58,19381,2062.0,392.0,160.0,152.0,0.96875,0.9866215586662292,HE
59,29669,59.0,2161.0,246.0,158.0,0.98046875,0.9865145087242126,HE
60,5436,2068.0,1899.0,90.0,86.0,0.9609375,0.9862988591194152,HE
61,43202,915.0,1889.0,243.0,230.0,0.984375,0.986129641532898,HE
62,100024,190.0,0.0,567.0,222.0,0.97265625,0.9859005212783812,HE
64,12693,3648.0,640.0,73.0,216.0,0.9375,0.985450565814972,HE
65,29723,1415.0,373.0,209.0,193.0,0.97265625,0.9853721857070924,HE
66,11868,2980.0,254.0,119.0,125.0,0.9609375,0.9851956963539124,HE
67,46013,1365.0,1265.0,271.0,226.0,0.9765625,0.984824001789093,HE
68,34832,2186.0,520.0,252.0,185.0,0.9765625,0.9847099781036376,HE
69,7192,1113.0,1182.0,125.0,86.0,0.9609375,0.9845410585403442,HE
70,44590,1443.0,2403.0,259.0,227.0,0.98046875,0.9844740629196168,HE
71,14784,1682.0,578.0,164.0,114.0,0.9609375,0.984155774116516,HE
72,9556,2076.0,3205.0,125.0,102.0,0.9609375,0.9840049743652344,HE
73,43498,1832.0,1250.0,262.0,211.0,0.98046875,0.983693301677704,HE
74,13363,2386.0,684.0,156.0,111.0,0.96875,0.9833061099052428,HE
75,49692,935.0,1620.0,244.0,264.0,0.96875,0.9828432202339172,HE
76,35707,3105.0,95.0,238.0,192.0,0.97265625,0.9827160239219666,HE
77,48538,0.0,345.0,190.0,391.0,0.96875,0.9824773073196412,HE
78,41512,2910.0,1148.0,251.0,214.0,0.97265625,0.982141137123108,HE
