id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,273,92.0,299.0,19.0,16.0,0.9140625,0.9608541131019592,ST
2,241,499.0,147.0,12.0,29.0,0.91796875,0.9593495726585388,ST
3,790,0.0,51.0,27.0,33.0,0.9140625,0.9590061902999878,ST
4,1820,77.0,386.0,53.0,48.0,0.9296875,0.9580193758010864,ST
5,273,350.0,0.0,16.0,20.0,0.89453125,0.9571428298950196,ST
6,469,478.0,494.0,33.0,17.0,0.90234375,0.955974817276001,ST
7,462,450.0,125.0,23.0,29.0,0.89453125,0.9533898234367372,ST
8,650,21.0,81.0,33.0,39.0,0.921875,0.9520958065986632,ST
9,7619,303.0,370.0,96.0,99.0,0.9609375,0.9508322477340698,ST
10,380,413.0,15.0,18.0,24.0,0.89453125,0.948849081993103,ST
11,379,433.0,311.0,22.0,21.0,0.89453125,0.9487179517745972,ST
12,385,350.0,0.0,15.0,31.0,0.8203125,0.9467005133628844,ST
13,284,430.0,446.0,20.0,17.0,0.9140625,0.945945918560028,ST
14,344,145.0,423.0,18.0,24.0,0.85546875,0.945868968963623,ST
15,604,6.0,168.0,33.0,24.0,0.91015625,0.942215085029602,ST
16,363,476.0,112.0,19.0,22.0,0.8125,0.9414893388748168,ST
17,191,379.0,53.0,15.0,15.0,0.828125,0.9399999976158142,ST
18,652,476.0,481.0,35.0,30.0,0.828125,0.9389880895614624,ST
19,470,449.0,248.0,26.0,23.0,0.86328125,0.9383983612060548,ST
20,291,499.0,286.0,12.0,27.0,0.85546875,0.9370861053466796,ST
21,11827,153.0,419.0,145.0,92.0,0.9375,0.9356577396392822,ST
22,634,440.0,368.0,33.0,24.0,0.87890625,0.9339478015899658,ST
23,4637,370.0,159.0,62.0,92.0,0.9375,0.9333890080451964,ST
24,7029,369.0,160.0,106.0,92.0,0.94921875,0.933370053768158,ST
25,923,0.0,83.0,25.0,52.0,0.875,0.9313929080963136,ST
26,4377,252.0,55.0,97.0,64.0,0.92578125,0.930973470211029,ST
27,872,315.0,299.0,34.0,32.0,0.890625,0.930232584476471,ST
28,2630,14.0,280.0,61.0,63.0,0.89453125,0.93019837141037,ST
29,250,444.0,394.0,20.0,17.0,0.83203125,0.929961085319519,ST
30,2049,206.0,58.0,54.0,50.0,0.91796875,0.929957389831543,ST
31,6360,113.0,263.0,103.0,77.0,0.9296875,0.9294794201850892,ST
32,368,0.0,294.0,13.0,40.0,0.86328125,0.9293193817138672,ST
33,1327,379.0,65.0,60.0,25.0,0.859375,0.9293003082275392,ST
34,164,371.0,36.0,12.0,14.0,0.78515625,0.9285714030265808,ST
35,132,277.0,264.0,13.0,11.0,0.8359375,0.9280575513839722,ST
36,2137,0.0,189.0,42.0,79.0,0.87890625,0.9262258410453796,ST
37,347,438.0,79.0,23.0,19.0,0.90625,0.9254143834114076,ST
38,2640,420.0,0.0,91.0,39.0,0.86328125,0.925018310546875,ST
39,482,0.0,442.0,28.0,19.0,0.80859375,0.9240000247955322,ST
40,2167,0.0,246.0,46.0,89.0,0.87109375,0.9233853220939636,ST
41,2264,202.0,294.0,46.0,65.0,0.91796875,0.9232714772224426,ST
42,3292,176.0,107.0,89.0,50.0,0.8984375,0.9221609234809875,ST
43,4464,0.0,455.0,151.0,56.0,0.91015625,0.9221197366714478,ST
44,2502,0.0,480.0,94.0,31.0,0.91015625,0.9218266010284424,ST
45,598,469.0,415.0,31.0,26.0,0.83984375,0.9217252135276794,ST
46,762,0.0,89.0,25.0,35.0,0.86328125,0.9217171669006348,ST
47,195,2.0,247.0,10.0,20.0,0.828125,0.9215686321258544,ST
48,46628,679.0,1028.0,276.0,253.0,0.98828125,0.9865593314170836,HE
50,51513,1245.0,1266.0,254.0,254.0,0.98046875,0.986311376094818,HE
51,11095,3634.0,1832.0,87.0,168.0,0.97265625,0.9858600497245787,HE
52,10950,2123.0,1797.0,123.0,118.0,0.96875,0.9856728315353394,HE
53,33854,0.0,675.0,194.0,210.0,0.98046875,0.9853873252868652,HE
54,24555,2891.0,1938.0,163.0,208.0,0.97265625,0.9853613376617432,HE
55,19138,743.0,1885.0,152.0,184.0,0.9765625,0.9853177666664124,HE
57,13038,2172.0,2266.0,117.0,156.0,0.9765625,0.9852246642112732,HE
58,21143,2618.0,3642.0,228.0,114.0,0.96875,0.9851104021072388,HE
59,11527,1040.0,2712.0,110.0,138.0,0.97265625,0.984411358833313,HE
