id,area,bbox_y,bbox_x,bbox_h,bbox_w,predicted_iou,stability_score,source
1,273,299.0,92.0,17.0,20.0,0.9140625,0.9608541131019592,ST
2,241,147.0,499.0,30.0,13.0,0.91796875,0.9593495726585388,ST
3,790,51.0,0.0,34.0,28.0,0.9140625,0.9590061902999878,ST
4,1820,386.0,77.0,49.0,54.0,0.9296875,0.9580193758010864,ST
5,273,0.0,350.0,21.0,17.0,0.89453125,0.9571428298950196,ST
6,469,494.0,478.0,18.0,34.0,0.90234375,0.955974817276001,ST
7,462,125.0,450.0,30.0,24.0,0.89453125,0.9533898234367372,ST
8,650,81.0,21.0,40.0,34.0,0.921875,0.9520958065986632,ST
9,7619,370.0,303.0,100.0,97.0,0.9609375,0.9508322477340698,ST
10,380,15.0,413.0,25.0,19.0,0.89453125,0.948849081993103,ST
11,379,311.0,433.0,22.0,23.0,0.89453125,0.9487179517745972,ST
12,117,0.0,350.0,32.0,16.0,0.8203125,0.9467005133628844,ST
13,348,446.0,430.0,20.0,22.0,0.9140625,0.945945918560028,ST
14,344,423.0,145.0,25.0,19.0,0.85546875,0.945868968963623,ST
15,604,168.0,6.0,25.0,34.0,0.91015625,0.942215085029602,ST
16,363,112.0,476.0,23.0,20.0,0.8125,0.9414893388748168,ST
17,191,53.0,379.0,16.0,16.0,0.828125,0.9399999976158142,ST
18,183,481.0,476.0,31.0,36.0,0.828125,0.9389880895614624,ST
19,470,248.0,449.0,24.0,27.0,0.86328125,0.9383983612060548,ST
20,291,286.0,499.0,28.0,13.0,0.85546875,0.9370861053466796,ST
21,11827,419.0,153.0,93.0,146.0,0.9375,0.9356577396392822,ST
22,634,368.0,440.0,25.0,34.0,0.87890625,0.9339478015899658,ST
23,4637,159.0,370.0,93.0,63.0,0.9375,0.9333890080451964,ST
24,2435,167.0,369.0,86.0,107.0,0.94921875,0.933370053768158,ST
25,923,83.0,0.0,53.0,26.0,0.875,0.9313929080963136,ST
26,4377,55.0,252.0,65.0,98.0,0.92578125,0.930973470211029,ST
27,872,299.0,315.0,33.0,35.0,0.890625,0.930232584476471,ST
28,2630,280.0,14.0,64.0,62.0,0.89453125,0.93019837141037,ST
29,250,394.0,444.0,18.0,21.0,0.83203125,0.929961085319519,ST
30,2049,58.0,206.0,51.0,55.0,0.91796875,0.929957389831543,ST
31,6360,263.0,113.0,78.0,104.0,0.9296875,0.9294794201850892,ST
32,368,294.0,0.0,41.0,14.0,0.86328125,0.9293193817138672,ST
33,1327,65.0,379.0,26.0,61.0,0.859375,0.9293003082275392,ST
34,164,36.0,371.0,15.0,13.0,0.78515625,0.9285714030265808,ST
35,132,264.0,277.0,12.0,14.0,0.8359375,0.9280575513839722,ST
36,2137,189.0,0.0,80.0,43.0,0.87890625,0.9262258410453796,ST
37,347,79.0,438.0,20.0,24.0,0.90625,0.9254143834114076,ST
38,2640,0.0,420.0,40.0,92.0,0.86328125,0.925018310546875,ST
39,482,442.0,0.0,20.0,29.0,0.80859375,0.9240000247955322,ST
40,1799,246.0,0.0,90.0,47.0,0.87109375,0.9233853220939636,ST
41,2261,294.0,202.0,66.0,47.0,0.91796875,0.9232714772224426,ST
42,3292,107.0,176.0,51.0,90.0,0.8984375,0.9221609234809875,ST
43,4464,455.0,0.0,57.0,152.0,0.91015625,0.9221197366714478,ST
44,2499,480.0,0.0,32.0,95.0,0.91015625,0.9218266010284424,ST
45,598,415.0,469.0,27.0,32.0,0.83984375,0.9217252135276794,ST
46,10,118.0,10.0,7.0,11.0,0.86328125,0.9217171669006348,ST
47,1,266.0,11.0,1.0,1.0,0.828125,0.9215686321258544,ST
48,875,140.0,93.0,35.0,39.0,0.98828125,0.9865593314170836,HE
50,964,173.0,171.0,34.0,35.0,0.98046875,0.986311376094818,HE
51,210,250.0,500.0,23.0,12.0,0.97265625,0.9858600497245787,HE
52,205,245.0,292.0,16.0,17.0,0.96875,0.9856728315353394,HE
53,15,107.0,20.0,13.0,7.0,0.98046875,0.9853873252868652,HE
54,457,264.0,398.0,28.0,22.0,0.97265625,0.9853613376617432,HE
55,358,257.0,102.0,25.0,21.0,0.9765625,0.9853177666664124,HE
57,245,309.0,299.0,21.0,16.0,0.9765625,0.9852246642112732,HE
58,394,496.0,360.0,16.0,31.0,0.96875,0.9851104021072388,HE
59,566,364.0,140.0,31.0,24.0,0.97265625,0.984411358833313,HE
60,1056,294.0,384.0,39.0,36.0,0.98046875,0.9840289950370787,HE
61,328,151.0,11.0,21.0,21.0,0.96875,0.9839434027671814,HE
62,110,368.0,440.0,27.0,34.0,0.97265625,0.983649969100952,HE
63,465,448.0,396.0,19.0,31.0,0.96875,0.98355370759964,HE
64,160,86.0,365.0,14.0,15.0,0.96484375,0.9834911227226256,HE
65,649,95.0,412.0,28.0,30.0,0.97265625,0.9833556413650512,HE
66,756,102.0,439.0,30.0,34.0,0.97265625,0.9831115007400512,HE
67,818,82.0,468.0,29.0,36.0,0.97265625,0.9829621911048888,HE
68,128,49.0,43.0,13.0,14.0,0.9609375,0.982543647289276,HE
69,662,348.0,474.0,28.0,33.0,0.97265625,0.9825154542922974,HE
70,380,131.0,490.0,27.0,22.0,0.96484375,0.9825108051300048,HE
72,1034,399.0,0.0,43.0,35.0,0.96875,0.981794536113739,HE
74,510,372.0,243.0,35.0,26.0,0.97265625,0.9815638065338136,HE
75,1242,195.0,251.0,41.0,43.0,0.97265625,0.9814646244049072,HE
76,917,0.0,4.0,48.0,29.0,0.9609375,0.9813985228538512,HE
77,648,48.0,399.0,20.0,41.0,0.96875,0.98132586479187,HE
78,108,170.0,371.0,85.0,62.0,0.98046875,0.9811779856681824,HE
79,54,465.0,0.0,11.0,7.0,0.98046875,0.980973780155182,HE
80,411,121.0,5.0,28.0,20.0,0.96875,0.980819284915924,HE
81,660,286.0,418.0,27.0,31.0,0.96875,0.9807429313659668,HE
82,669,445.0,115.0,25.0,32.0,0.97265625,0.9807248115539552,HE
83,413,17.0,395.0,27.0,21.0,0.9609375,0.9806048274040222,HE
84,224,0.0,328.0,13.0,26.0,0.9453125,0.9804182648658752,HE
85,94,480.0,0.0,17.0,88.0,0.96484375,0.980205535888672,HE
86,60,65.0,2.0,21.0,28.0,0.96875,0.9800904393196106,HE
87,314,326.0,494.0,22.0,18.0,0.97265625,0.9800625443458556,HE
88,415,382.0,407.0,18.0,35.0,0.96875,0.979874551296234,HE
89,17,405.0,452.0,7.0,9.0,0.953125,0.9794620871543884,HE
90,1288,158.0,229.0,47.0,37.0,0.9765625,0.979396641254425,HE
91,55,257.0,469.0,15.0,11.0,0.96875,0.9793795943260192,HE
92,768,117.0,26.0,36.0,26.0,0.96875,0.979289174079895,HE
93,46,308.0,245.0,18.0,8.0,0.96875,0.9791122078895568,HE
95,847,124.0,415.0,31.0,38.0,0.96875,0.9789121747016908,HE
96,264,155.0,0.0,32.0,12.0,0.95703125,0.9783360958099364,HE
97,836,334.0,418.0,30.0,39.0,0.9609375,0.9776346683502196,HE
98,1229,185.0,200.0,39.0,48.0,0.96875,0.9776057600975036,HE
99,922,145.0,34.0,40.0,34.0,0.96875,0.9775888323783876,HE
100,25,310.0,98.0,8.0,13.0,0.9609375,0.977502465248108,HE
102,449,187.0,134.0,21.0,27.0,0.95703125,0.977138340473175,HE
103,55,66.0,341.0,10.0,11.0,0.921875,0.9769938588142396,HE
104,746,431.0,46.0,28.0,35.0,0.96875,0.9769390821456908,HE
106,1524,336.0,321.0,36.0,57.0,0.9765625,0.9767444729804992,HE
107,749,436.0,451.0,32.0,29.0,0.96484375,0.9767441749572754,HE
108,92,89.0,383.0,7.0,25.0,0.96484375,0.9766359329223632,HE
109,762,114.0,380.0,30.0,37.0,0.96484375,0.9765309691429138,HE
110,292,0.0,398.0,15.0,23.0,0.93359375,0.9763807058334352,HE
111,116,114.0,266.0,12.0,36.0,0.96875,0.9763681888580322,HE
112,779,372.0,488.0,46.0,24.0,0.95703125,0.9763156771659852,HE
113,709,31.0,471.0,41.0,23.0,0.96484375,0.9761911034584044,HE
114,1297,249.0,364.0,50.0,39.0,0.97265625,0.9759806990623474,HE
115,654,291.0,477.0,32.0,28.0,0.96875,0.975932776927948,HE
116,912,206.0,139.0,31.0,36.0,0.97265625,0.9759309887886048,HE
117,1724,231.0,136.0,35.0,100.0,0.98046875,0.9758247137069702,HE
119,1654,398.0,409.0,52.0,44.0,0.97265625,0.9757200479507446,HE
120,115,73.0,413.0,21.0,30.0,0.96484375,0.9755537509918212,HE
121,700,326.0,37.0,32.0,34.0,0.96875,0.9754117131233216,HE
123,7345,118.0,268.0,89.0,109.0,0.98046875,0.9751175045967102,HE
124,326,264.0,117.0,81.0,99.0,0.984375,0.9750584363937378,HE
125,300,0.0,171.0,13.0,31.0,0.9375,0.9748529195785522,HE
126,827,394.0,127.0,31.0,34.0,0.953125,0.9746478796005248,HE
128,282,278.0,465.0,20.0,20.0,0.96484375,0.9744402766227722,HE
129,496,38.0,349.0,25.0,25.0,0.94921875,0.9741809964179992,HE
130,2,323.0,341.0,4.0,3.0,0.96875,0.974169909954071,HE
131,123,42.0,392.0,12.0,13.0,0.93359375,0.9741165637969972,HE
132,8,245.0,17.0,11.0,15.0,0.953125,0.9740841388702391,HE
134,813,345.0,173.0,33.0,34.0,0.95703125,0.9738119840621948,HE
137,43,351.0,231.0,13.0,15.0,0.97265625,0.9728798866271972,HE
138,900,208.0,175.0,32.0,36.0,0.95703125,0.9728028178215028,HE
139,1336,300.0,346.0,45.0,37.0,0.96875,0.9727379083633424,HE
140,69,314.0,331.0,20.0,17.0,0.96484375,0.9727126955986024,HE
142,713,5.0,242.0,29.0,32.0,0.95703125,0.9724367260932922,HE
143,135,412.0,281.0,12.0,15.0,0.953125,0.9722568988800048,HE
145,596,62.0,352.0,26.0,31.0,0.953125,0.9722434878349304,HE
146,80,429.0,105.0,10.0,14.0,0.94921875,0.9722152352333068,HE
147,750,436.0,80.0,28.0,35.0,0.9609375,0.97220379114151,HE
148,5,289.0,61.0,6.0,4.0,0.96484375,0.9721951484680176,HE
150,612,85.0,43.0,29.0,26.0,0.94921875,0.9720960855484008,HE
151,376,342.0,220.0,32.0,33.0,0.96875,0.9719896912574768,HE
152,181,275.0,490.0,16.0,16.0,0.953125,0.9719222187995912,HE
153,1629,222.0,215.0,44.0,72.0,0.95703125,0.9718117713928224,HE
154,616,179.0,491.0,38.0,21.0,0.94921875,0.9716950058937072,HE
155,622,405.0,453.0,30.0,31.0,0.9609375,0.971602976322174,HE
156,2213,203.0,328.0,63.0,51.0,0.9609375,0.97098308801651,HE
157,462,480.0,344.0,26.0,25.0,0.94921875,0.9709095358848572,HE
158,96,229.0,472.0,20.0,8.0,0.9375,0.9707593321800232,HE
159,1126,334.0,380.0,45.0,32.0,0.96875,0.9707021713256836,HE
160,44,171.0,500.0,8.0,12.0,0.92578125,0.9705374240875244,HE
161,1227,268.0,323.0,35.0,43.0,0.96875,0.9704986810684204,HE
163,139,87.0,440.0,16.0,25.0,0.9609375,0.9702627658843994,HE
164,133,409.0,254.0,11.0,16.0,0.9453125,0.9701282382011414,HE
165,2225,467.0,396.0,45.0,69.0,0.96484375,0.9697818756103516,HE
166,41,263.0,287.0,6.0,11.0,0.9296875,0.9695863723754884,HE
167,86,28.0,462.0,10.0,18.0,0.96484375,0.9695477485656738,HE
168,527,13.0,327.0,26.0,30.0,0.94921875,0.9690243005752563,HE
170,520,218.0,28.0,24.0,28.0,0.94921875,0.9690019488334656,HE
171,113,86.0,21.0,38.0,38.0,0.953125,0.9686976671218872,HE
172,150,424.0,485.0,23.0,20.0,0.95703125,0.9682562947273254,HE
173,214,94.0,110.0,21.0,15.0,0.94921875,0.9682376980781556,HE
174,1411,361.0,0.0,43.0,57.0,0.9609375,0.9682372212409972,HE
175,510,169.0,97.0,31.0,34.0,0.96875,0.9681942462921144,HE
176,677,322.0,243.0,29.0,32.0,0.94921875,0.9681804776191713,HE
177,512,27.0,489.0,30.0,23.0,0.94921875,0.9680092334747314,HE
178,352,221.0,93.0,20.0,28.0,0.94921875,0.9679326415061952,HE
179,19,30.0,421.0,11.0,11.0,0.9296875,0.9678776264190674,HE
180,752,21.0,111.0,36.0,30.0,0.921875,0.9678205847740172,HE
181,679,90.0,331.0,28.0,33.0,0.953125,0.9677480459213256,HE
182,909,470.0,464.0,42.0,35.0,0.96484375,0.9676190614700316,HE
183,964,111.0,58.0,44.0,30.0,0.9375,0.9676069021224976,HE
184,259,377.0,80.0,16.0,22.0,0.9453125,0.9672667980194092,HE
185,1057,175.0,467.0,46.0,31.0,0.953125,0.967254638671875,HE
187,240,130.0,451.0,32.0,29.0,0.94921875,0.9670224785804749,HE
190,62,267.0,22.0,32.0,25.0,0.953125,0.9666696190834044,HE
191,1087,94.0,365.0,39.0,45.0,0.953125,0.9665163159370422,HE
192,103,193.0,23.0,46.0,23.0,0.9453125,0.9664114713668824,HE
193,748,468.0,385.0,33.0,40.0,0.953125,0.9663386344909668,HE
194,533,372.0,308.0,102.0,94.0,0.984375,0.9662533402442932,HE
